time,leniency,linearity,line_distance,structures_used,backtrackings,level_length
0.13703036308288574,14.5,1.7813409205790518,2.5753424657534247,38,4,202
0.12202858924865723,18.5,1.6043642134497123,1.971830985915493,35,1,202
0.11602544784545898,15.5,2.0798373084243336,2.2580645161290325,35,1,202
0.1455402374267578,16.5,1.9882118693597752,2.2542372881355934,36,2,188
0.11902594566345215,22.5,1.4857973944017844,2.0253164556962027,34,0,202
0.2540557384490967,14.5,2.2559385354141663,2.52,42,8,191
0.14604687690734863,25.5,1.9963851955400942,2.4927536231884058,37,3,188
0.15403437614440918,19.5,1.9730513717052176,2.4461538461538463,36,2,196
0.1070241928100586,22.166666666666668,1.6448341655502778,2.0,34,0,195
0.11403703689575195,19.5,1.7162023491688547,2.088235294117647,34,0,198
0.1270277500152588,20.5,1.774215141457247,2.2666666666666666,35,1,202
0.1835620403289795,13.5,1.7694156890900448,2.1818181818181817,38,4,202
0.10500597953796387,14.5,1.7137469951923074,1.9375,34,0,183
0.14103150367736816,14.5,2.075298438934802,2.257575757575758,35,1,177
0.23305130004882812,9.0,2.364693404435571,2.8846153846153846,41,7,198
0.14503169059753418,19.5,1.7427403615599943,2.308641975308642,36,2,202
0.11302495002746582,14.5,1.9039614062546433,2.1864406779661016,35,1,172
0.12202906608581543,9.0,1.709776601865761,2.1791044776119404,35,1,189
0.20405268669128418,15.5,2.255938543216828,2.4130434782608696,36,2,182
0.10702824592590332,18.0,1.7454834878662995,2.171875,35,1,166
0.11755704879760742,17.5,1.723958333333333,2.078125,34,0,199
0.1180117130279541,19.5,1.6510554823598296,2.0,35,1,202
0.18804192543029785,18.75,2.1081359901744374,2.5522388059701493,36,2,202
0.16503381729125977,14.5,1.9722544583444233,2.156862745098039,36,2,184
0.13604259490966797,20.5,1.7154074759113687,2.242857142857143,37,3,202
0.11455798149108887,14.5,1.9204949565536562,2.685185185185185,34,0,125
0.12002921104431152,17.5,1.6617230425824179,2.140625,35,1,202
0.1800403594970703,16.0,2.030532474556271,2.2093023255813953,39,5,196
0.11902356147766113,15.5,2.234805073798785,2.425925925925926,37,3,196
0.13012433052062988,16.5,1.4878372223700946,2.019607843137255,37,3,202
0.1960437297821045,17.5,2.1087883270575585,2.292307692307692,38,4,185
0.2045729160308838,17.0,2.287231806868108,2.6923076923076925,37,3,202
0.1190185546875,14.5,2.2123422371797528,2.7096774193548385,36,2,198
0.1710202693939209,23.0,2.114869751511265,2.4035087719298245,37,3,183
0.13903093338012695,13.5,1.8688869302442708,2.25,36,2,200
0.13003039360046387,16.5,2.039666805497709,2.020408163265306,36,2,181
0.1160268783569336,15.0,2.0023663105392924,2.5492957746478875,36,2,195
0.12102746963500977,16.5,1.843081159793559,1.8983050847457628,35,1,200
0.12302684783935547,12.5,1.5969232923296568,1.9137931034482758,35,1,180
0.11102485656738281,12.5,1.8751957811236954,2.3452380952380953,35,1,173
0.11503362655639648,16.5,1.6092498522955447,1.8103448275862069,35,1,201
0.12003326416015625,19.5,1.734095527106054,2.48,34,0,192
0.16103577613830566,15.75,1.8165637959220244,2.191780821917808,36,2,202
0.11302495002746582,18.5,1.80333522297808,2.0317460317460316,35,1,182
0.13703060150146484,16.5,1.9555299838898506,2.418918918918919,38,4,202
0.21906328201293945,26.0,1.588575602629656,1.9594594594594594,35,1,202
0.1925828456878662,18.7,1.9865172501289534,2.3582089552238807,38,4,202
0.14004087448120117,13.0,2.032001481893118,2.7,37,3,201
0.1480393409729004,17.5,1.8284615384615384,1.9384615384615385,35,1,174
0.11103129386901855,17.5,2.199398219751001,2.5757575757575757,34,0,189
0.10802459716796875,16.5,1.87422259291123,1.8653846153846154,34,0,171
0.12802815437316895,20.75,1.7533845921905624,2.015151515151515,36,2,202
0.11602616310119629,20.5,2.0254187758174917,2.152542372881356,35,1,178
0.12502384185791016,21.5,2.2631231916861854,2.234042553191489,35,1,200
0.17403078079223633,17.5,2.02568609775641,2.359375,39,5,190
0.13158082962036133,20.5,1.9005493567305227,2.173076923076923,37,3,179
0.15103721618652344,20.5,2.027642660369933,2.4909090909090907,38,4,198
0.21704840660095215,9.0,1.6839196029678345,2.135593220338983,39,5,202
0.18204045295715332,11.0,1.914248722146544,2.414285714285714,36,2,187
0.11301875114440918,18.0,1.9876381055396741,2.0,35,1,185
0.13301539421081543,12.0,1.9488435374149662,2.4,38,4,196
0.10001873970031738,10.0,2.4075178421882124,2.4776119402985075,34,0,164
0.19104242324829102,13.5,1.9718579641132985,2.2096774193548385,37,3,174
0.1430201530456543,11.0,2.027472835910712,2.5,37,3,183
0.11100959777832031,24.5,1.5858341593492515,2.2051282051282053,34,0,202
0.1270277500152588,9.0,1.8638218923933205,2.5357142857142856,35,1,181
0.12302660942077637,9.0,1.808240934192161,2.557377049180328,36,2,202
0.16603589057922363,19.0,1.7752341311134237,1.8064516129032258,37,3,190
0.12302732467651367,9.0,1.912127342825514,2.5294117647058822,35,1,202
0.1270291805267334,11.5,1.9649653434152483,2.4130434782608696,36,2,191
0.11904072761535645,18.5,2.2508358009360974,2.543859649122807,36,2,169
0.28160524368286133,18.0,1.9046186895810957,2.4107142857142856,42,8,202
0.1490333080291748,25.5,2.0640098603994006,2.5344827586206895,37,3,188
0.1270284652709961,13.0,1.783397857429533,2.1166666666666667,36,2,202
0.1340482234954834,18.5,2.0642708283313325,2.08,36,2,187
0.13102984428405762,11.5,1.8775510204081631,2.2142857142857144,36,2,188
0.1360311508178711,25.5,2.0420551477881377,2.2535211267605635,35,1,201
0.11752438545227051,11.5,1.8756347036422227,2.1785714285714284,35,1,174
0.15105199813842773,13.5,1.9654569335477934,2.046511627906977,38,4,202
0.1650378704071045,16.5,2.1584278300980193,2.659090909090909,37,3,195
0.12703156471252441,23.5,1.9303341680782726,2.0714285714285716,36,2,202
0.1245574951171875,13.5,2.0411397812713603,2.232142857142857,36,2,190
0.1470344066619873,21.0,2.1249038251134675,2.425925925925926,38,4,194
0.11301875114440918,15.5,1.974740151533633,2.206896551724138,36,2,184
0.19005227088928223,15.0,1.9963942307692306,2.4375,35,1,201
0.18604159355163574,21.5,1.9286580086580087,2.3636363636363638,40,6,189
0.1240239143371582,19.5,2.0808512321506267,2.2830188679245285,37,3,191
0.08902692794799805,9.0,2.196401469544009,2.433333333333333,34,0,164
0.15403962135314941,20.5,1.7549099034698947,2.2028985507246377,37,3,202
0.14704203605651855,16.0,1.9056237050394018,2.2131147540983607,38,4,202
0.192579984664917,6.0,2.062729469778342,2.4107142857142856,39,5,188
0.12502813339233398,17.5,1.6797875770507347,2.1333333333333333,35,1,195
0.13002896308898926,23.5,1.9191948409592958,2.2542372881355934,36,2,199
0.15503430366516113,17.0,2.132630645018188,2.7058823529411766,38,4,185
0.12602734565734863,18.5,2.090017425076506,2.3278688524590163,36,2,200
0.12758255004882812,18.0,2.0141591525523905,2.0576923076923075,36,2,197
0.20304536819458008,15.0,2.37612464340575,2.5555555555555554,40,6,202
0.21856451034545898,15.0,1.9381818181818178,2.4727272727272727,39,5,202
0.1200265884399414,23.5,1.8705605058924972,2.1857142857142855,36,2,196
0.20903515815734863,16.5,2.20650655858915,2.2641509433962264,42,8,181
