time,leniency,linearity,line_distance,structures_used,structures_count,backtrackings,level_length,used_structures
0.5091278553009033,19.5,2.0783657703847624,2.552941176470588,34,35,0,202,"[16, 9, 2, 7, 6, 11, 15, 6, 7, 2, 10, 12, 11, 6, 2, 6, 15, 12, 15, 10, 6, 11, 12, 15, 2, 7, 9, 15, 11, 6, 7, 6, 15, 7, 9]"
0.6131229400634766,13.0,1.883238050333,2.5052631578947366,34,35,0,202,"[16, 2, 10, 6, 12, 15, 10, 15, 9, 5, 4, 11, 5, 4, 10, 11, 2, 9, 5, 4, 10, 12, 15, 5, 4, 15, 12, 5, 4, 9, 11, 15, 6, 10, 15]"
0.4901235103607178,16.5,1.8303874756151859,2.4408602150537635,34,35,0,202,"[16, 7, 11, 6, 2, 15, 11, 2, 6, 2, 15, 9, 5, 4, 12, 15, 5, 4, 7, 6, 15, 6, 5, 4, 6, 11, 6, 10, 5, 4, 12, 10, 5, 4, 12]"
0.4011054039001465,19.5,1.9900117875876693,2.705263157894737,34,35,0,202,"[16, 6, 5, 4, 10, 15, 9, 5, 4, 5, 4, 2, 11, 12, 9, 11, 12, 6, 11, 7, 15, 12, 10, 7, 2, 11, 9, 7, 5, 4, 11, 15, 11, 7, 15]"
0.422452449798584,7.0,2.129627954059763,2.5428571428571427,34,35,0,202,"[16, 10, 15, 7, 6, 10, 7, 11, 9, 10, 6, 11, 15, 7, 5, 4, 11, 9, 15, 7, 15, 6, 11, 9, 15, 5, 4, 12, 9, 12, 2, 10, 15, 12, 5]"
0.43309736251831055,23.5,2.234637499856538,2.966292134831461,34,35,0,202,"[16, 12, 15, 12, 5, 4, 7, 12, 10, 6, 7, 15, 10, 2, 5, 4, 11, 9, 6, 9, 11, 2, 9, 7, 6, 10, 12, 11, 10, 2, 7, 5, 4, 11, 9]"
0.3931550979614258,10.0,2.003845072165411,2.6666666666666665,34,35,0,202,"[16, 7, 10, 11, 9, 6, 5, 4, 10, 15, 9, 15, 11, 5, 4, 6, 7, 5, 4, 7, 12, 7, 11, 12, 2, 12, 5, 4, 2, 10, 15, 10, 6, 2, 15]"
0.3711395263671875,10.0,1.8606104367261083,2.5,34,35,0,202,"[16, 5, 4, 10, 7, 15, 10, 11, 10, 5, 4, 9, 6, 9, 7, 9, 6, 7, 5, 4, 7, 12, 10, 11, 10, 9, 7, 11, 15, 7, 11, 2, 11, 5, 4]"
0.5281178951263428,20.0,2.128520500044629,2.758241758241758,34,35,0,202,"[16, 11, 2, 11, 5, 4, 5, 4, 6, 2, 12, 6, 10, 9, 7, 15, 6, 12, 2, 10, 7, 11, 15, 10, 6, 10, 6, 7, 9, 7, 12, 9, 6, 12, 9]"
0.45409655570983887,13.5,1.9981621718836586,2.617021276595745,34,35,0,202,"[16, 10, 7, 15, 9, 7, 5, 4, 7, 15, 5, 4, 15, 11, 15, 12, 9, 7, 9, 2, 12, 6, 7, 12, 11, 12, 5, 4, 10, 5, 4, 5, 4, 6, 15]"
0.4510993957519531,15.5,1.5700355511846629,2.1770833333333335,34,35,0,202,"[16, 10, 7, 15, 6, 10, 9, 5, 4, 2, 6, 9, 6, 15, 2, 10, 2, 6, 9, 2, 7, 10, 15, 6, 12, 15, 2, 6, 7, 9, 7, 5, 4, 15, 10]"
0.5281050205230713,18.5,1.9930700548870215,2.5698924731182795,34,35,0,202,"[16, 15, 11, 5, 4, 2, 12, 15, 6, 9, 10, 6, 2, 12, 15, 2, 11, 5, 4, 11, 2, 10, 2, 15, 2, 9, 15, 6, 15, 12, 10, 7, 2, 7, 10]"
0.45906877517700195,17.0,2.166788030737371,2.8850574712643677,34,35,0,202,"[16, 6, 10, 11, 5, 4, 11, 10, 12, 10, 5, 4, 9, 10, 5, 4, 6, 15, 12, 2, 11, 6, 9, 15, 2, 5, 4, 6, 9, 5, 4, 5, 4, 7, 12]"
0.4776132106781006,15.5,2.296837169809458,2.9186046511627906,34,35,0,202,"[16, 2, 15, 11, 12, 11, 2, 5, 4, 7, 11, 12, 7, 2, 12, 15, 11, 15, 6, 15, 5, 4, 2, 9, 6, 7, 9, 7, 5, 4, 15, 11, 7, 10, 15]"
0.7101244926452637,10.5,2.0085757969398426,2.4823529411764707,34,35,0,202,"[16, 7, 10, 11, 10, 9, 11, 6, 11, 9, 7, 15, 6, 9, 7, 12, 2, 5, 4, 6, 12, 11, 9, 11, 12, 10, 2, 11, 9, 11, 5, 4, 7, 12, 10]"
0.32959580421447754,19.0,1.9542057361903342,2.539325842696629,34,35,0,202,"[16, 10, 6, 2, 12, 15, 5, 4, 5, 4, 7, 6, 10, 2, 6, 9, 11, 15, 5, 4, 7, 10, 11, 6, 9, 2, 6, 12, 10, 15, 2, 10, 6, 2, 6]"
0.39107680320739746,13.0,2.1303125731823056,2.721518987341772,34,35,0,202,"[16, 5, 4, 7, 5, 4, 15, 6, 11, 12, 11, 7, 2, 7, 10, 2, 10, 11, 6, 5, 4, 9, 2, 12, 11, 9, 2, 11, 7, 11, 15, 12, 11, 6, 12]"
0.3920879364013672,19.5,2.0798604308716664,2.7111111111111112,34,35,0,202,"[16, 6, 11, 12, 9, 6, 11, 10, 12, 5, 4, 15, 9, 2, 9, 15, 12, 11, 6, 2, 6, 7, 9, 2, 10, 6, 9, 5, 4, 2, 6, 9, 11, 15, 6]"
0.4190528392791748,7.0,1.9685137747521952,2.4827586206896552,34,35,0,202,"[16, 9, 5, 4, 15, 11, 12, 9, 7, 2, 11, 10, 2, 7, 15, 10, 11, 10, 11, 2, 10, 7, 15, 11, 5, 4, 12, 15, 10, 12, 15, 10, 9, 12, 2]"
0.36215877532958984,18.0,2.197222177516697,2.6823529411764704,34,35,0,202,"[16, 6, 2, 12, 7, 11, 10, 5, 4, 11, 7, 9, 15, 6, 12, 2, 15, 7, 5, 4, 7, 12, 7, 5, 4, 15, 10, 11, 12, 5, 4, 5, 4, 7, 5]"
0.4100933074951172,20.5,1.9930950787064188,2.574468085106383,34,35,0,202,"[16, 12, 11, 6, 15, 2, 10, 5, 4, 7, 12, 9, 15, 2, 6, 2, 6, 7, 9, 2, 9, 12, 9, 15, 7, 10, 11, 10, 11, 9, 2, 11, 15, 7, 5]"
0.3170816898345947,25.5,2.374407454426683,2.8987341772151898,34,35,0,202,"[16, 6, 12, 15, 11, 7, 15, 9, 2, 5, 4, 7, 15, 12, 10, 15, 12, 7, 15, 10, 12, 7, 9, 15, 7, 15, 12, 2, 7, 12, 10, 15, 11, 5, 4]"
0.4379537105560303,15.5,1.7796660913669826,2.3863636363636362,34,35,0,202,"[16, 15, 9, 5, 4, 6, 7, 2, 9, 6, 7, 5, 4, 6, 11, 7, 15, 9, 6, 15, 7, 5, 4, 2, 9, 11, 6, 15, 2, 12, 9, 2, 11, 15, 7]"
