time,leniency,linearity,line_distance,structures_used,structures_count,backtrackings,level_length,used_structures
0.22005128860473633,48.5,1.944322113872287,3.1176470588235294,34,35,0,84,"[65, 31, 18, 33, 11, 53, 60, 31, 19, 21, 50, 27, 20, 28, 6, 18, 55, 19, 4, 51, 44, 23, 2, 24, 31, 63, 29, 19, 7, 15, 34, 1, 42, 54, 5]"
0.2088463306427002,11.75,2.7412244897959184,4.469387755102041,34,35,0,84,"[65, 47, 37, 33, 61, 22, 8, 4, 24, 60, 61, 58, 49, 48, 28, 26, 43, 55, 61, 17, 38, 45, 11, 16, 57, 51, 26, 25, 17, 20, 37, 44, 12, 49, 50]"
0.46935367584228516,20.0,2.560129509713229,2.9361702127659575,35,35,1,104,"[65, 31, 25, 15, 51, 55, 49, 11, 51, 39, 41, 20, 63, 45, 46, 3, 2, 15, 63, 10, 5, 23, 41, 30, 40, 4, 59, 19, 1, 41, 42, 39, 51, 55, 63]"
0.47014641761779785,13.166666666666668,1.8699625156184925,2.5306122448979593,35,35,1,114,"[65, 4, 3, 40, 8, 59, 61, 6, 35, 53, 37, 54, 45, 6, 51, 19, 30, 41, 2, 55, 18, 21, 19, 2, 3, 30, 7, 31, 28, 33, 3, 57, 12, 44, 16]"
0.25257110595703125,7.5,2.342378373103011,2.7777777777777777,34,35,0,90,"[65, 8, 55, 31, 17, 54, 38, 58, 16, 11, 63, 50, 30, 44, 11, 15, 39, 12, 34, 35, 1, 21, 5, 60, 36, 9, 38, 55, 33, 61, 12, 41, 61, 37, 64]"
0.27109336853027344,8.166666666666666,2.0543535224975664,2.026315789473684,34,35,0,110,"[65, 4, 54, 37, 16, 39, 29, 20, 6, 64, 18, 31, 59, 39, 43, 57, 31, 27, 44, 39, 3, 30, 55, 48, 15, 19, 7, 37, 64, 42, 47, 7, 60, 19, 64]"
0.22960829734802246,17.166666666666664,2.4574949979991993,3.057142857142857,34,35,0,113,"[65, 47, 28, 25, 24, 29, 54, 44, 25, 29, 50, 31, 56, 26, 3, 51, 24, 17, 9, 7, 56, 33, 42, 60, 47, 15, 35, 32, 39, 8, 32, 37, 29, 44, 51]"
0.2665724754333496,6.0,2.161275476660092,2.1538461538461537,34,35,0,108,"[65, 8, 37, 64, 47, 41, 60, 58, 37, 59, 18, 32, 13, 24, 57, 15, 28, 42, 30, 46, 24, 4, 29, 41, 18, 55, 11, 32, 28, 7, 34, 30, 38, 39, 61]"
0.2780637741088867,6.5,2.424249974047545,3.1538461538461537,34,35,0,97,"[65, 10, 11, 64, 51, 26, 24, 1, 36, 61, 34, 35, 43, 16, 34, 35, 61, 26, 42, 25, 12, 10, 55, 60, 37, 25, 64, 17, 42, 8, 54, 55, 56, 23, 51]"
0.3450784683227539,7.0,2.87003432003432,4.472222222222222,34,35,0,89,"[65, 3, 6, 33, 56, 25, 1, 60, 47, 44, 22, 19, 24, 49, 44, 55, 40, 5, 49, 21, 1, 12, 7, 2, 42, 29, 11, 61, 41, 63, 10, 39, 13, 55, 21]"
0.25116753578186035,20.5,2.367211660840469,2.8684210526315788,34,35,0,113,"[65, 11, 64, 34, 21, 47, 34, 31, 49, 10, 21, 58, 39, 53, 44, 28, 10, 5, 30, 23, 59, 37, 43, 6, 10, 5, 29, 17, 30, 39, 16, 13, 12, 11, 42]"
0.3076930046081543,24.5,1.7759481961147086,2.3260869565217392,34,35,0,117,"[65, 8, 12, 25, 12, 64, 16, 1, 4, 33, 54, 25, 24, 57, 23, 43, 64, 22, 57, 31, 21, 62, 42, 15, 10, 19, 32, 38, 64, 48, 61, 52, 60, 37, 64]"
0.23005318641662598,4.5,2.8175542406311647,5.230769230769231,34,35,0,96,"[65, 3, 17, 63, 62, 1, 60, 8, 15, 36, 53, 7, 50, 24, 16, 12, 60, 11, 62, 14, 7, 13, 39, 4, 6, 57, 63, 51, 5, 39, 8, 2, 44, 18, 39]"
0.259601354598999,2.5,2.0548785497165705,2.9245283018867925,34,35,0,107,"[65, 45, 15, 6, 57, 53, 27, 16, 2, 42, 7, 35, 64, 24, 6, 55, 38, 16, 15, 10, 50, 61, 16, 44, 9, 54, 50, 8, 15, 48, 6, 25, 44, 40, 46]"
0.238114595413208,14.5,2.259058212829069,3.533333333333333,34,35,0,103,"[65, 13, 3, 45, 55, 39, 24, 2, 38, 26, 7, 11, 7, 52, 60, 33, 20, 29, 20, 25, 18, 13, 38, 23, 61, 29, 3, 4, 15, 11, 51, 55, 34, 54, 21]"
0.22657489776611328,11.0,2.4563453923340126,2.8378378378378377,34,35,0,102,"[65, 1, 17, 59, 63, 19, 40, 18, 59, 5, 31, 30, 15, 57, 20, 2, 45, 59, 4, 29, 19, 1, 28, 48, 10, 29, 12, 37, 57, 15, 60, 47, 47, 18, 53]"
0.2536036968231201,15.166666666666664,2.23148256587703,2.2549019607843137,34,35,0,103,"[65, 44, 21, 34, 12, 19, 26, 40, 30, 52, 55, 32, 44, 49, 55, 28, 44, 2, 18, 55, 45, 49, 5, 41, 31, 56, 38, 61, 7, 35, 12, 49, 35, 9, 33]"
0.24008536338806152,22.166666666666664,2.184614201683903,2.810810810810811,34,35,0,103,"[65, 31, 22, 44, 4, 57, 29, 55, 11, 51, 40, 57, 11, 42, 11, 20, 64, 56, 19, 33, 9, 58, 3, 18, 55, 39, 51, 17, 30, 5, 35, 48, 12, 25, 3]"
0.44326090812683105,15.833333333333336,3.025148099350998,3.4444444444444446,34,35,0,96,"[65, 38, 39, 44, 35, 55, 12, 44, 49, 1, 63, 62, 24, 7, 55, 22, 57, 17, 2, 37, 33, 33, 55, 21, 53, 10, 51, 38, 49, 45, 61, 9, 27, 55, 40]"
0.34607815742492676,5.166666666666668,2.943981674302374,4.918367346938775,34,35,0,93,"[65, 23, 36, 7, 50, 8, 6, 22, 49, 61, 18, 7, 5, 25, 20, 1, 10, 1, 5, 19, 3, 38, 16, 40, 64, 48, 18, 51, 49, 61, 13, 63, 21, 40, 8]"
0.24057984352111816,20.833333333333336,2.477721186494971,2.4318181818181817,34,35,0,96,"[65, 31, 2, 30, 46, 58, 23, 45, 17, 55, 49, 64, 22, 40, 41, 1, 50, 44, 30, 2, 51, 19, 7, 20, 60, 31, 26, 63, 52, 5, 20, 33, 5, 59, 17]"
0.32858824729919434,6.5,2.3982570239334025,3.3548387096774195,34,35,0,114,"[65, 35, 19, 2, 53, 13, 57, 5, 63, 26, 51, 37, 3, 42, 18, 36, 60, 51, 32, 41, 4, 2, 16, 29, 50, 53, 9, 40, 47, 4, 6, 39, 43, 35, 30]"
26.580214738845825,13.7,1.9401407329576208,2.1228070175438596,239,35,205,131,"[65, 18, 3, 46, 17, 20, 51, 13, 23, 5, 46, 24, 63, 46, 31, 10, 37, 12, 54, 16, 39, 62, 12, 40, 9, 61, 62, 32, 5, 1, 5, 51, 30, 32, 33]"
0.23568201065063477,2.0,1.8245508222319817,2.511111111111111,34,35,0,113,"[65, 42, 32, 47, 7, 28, 19, 25, 57, 15, 20, 16, 50, 9, 32, 44, 30, 54, 44, 42, 29, 24, 5, 30, 55, 31, 8, 5, 58, 40, 37, 31, 6, 60, 57]"
0.34407997131347656,4.166666666666667,2.4549019607843143,2.742857142857143,34,35,0,113,"[65, 44, 56, 7, 25, 5, 48, 23, 55, 37, 31, 61, 28, 39, 43, 1, 26, 8, 24, 29, 47, 8, 51, 41, 24, 24, 4, 54, 26, 30, 3, 2, 17, 30, 39]"
0.28960728645324707,10.5,1.9582673885880884,2.0,34,35,0,104,"[65, 56, 19, 51, 4, 41, 5, 40, 6, 22, 44, 11, 12, 13, 35, 15, 37, 51, 11, 55, 55, 54, 50, 36, 12, 24, 37, 16, 46, 64, 16, 54, 20, 61, 25]"
0.4842510223388672,8.0,2.1791983030490334,3.0,35,35,1,96,"[65, 37, 35, 48, 59, 10, 53, 61, 64, 28, 28, 23, 30, 4, 6, 46, 57, 30, 28, 15, 21, 40, 9, 49, 15, 25, 27, 47, 15, 8, 2, 19, 63, 23, 64]"
0.23105239868164062,8.5,2.4625174133824648,5.705882352941177,34,35,0,80,"[65, 18, 40, 46, 19, 25, 29, 6, 13, 3, 2, 60, 4, 45, 23, 17, 29, 16, 45, 37, 7, 44, 56, 29, 1, 28, 27, 33, 42, 57, 20, 49, 32, 55, 26]"
0.25722217559814453,8.5,1.682620051319648,1.875,34,35,0,103,"[65, 1, 16, 5, 12, 21, 40, 47, 60, 2, 47, 54, 35, 24, 23, 30, 2, 23, 62, 56, 55, 45, 51, 18, 40, 50, 6, 46, 2, 1, 47, 28, 38, 36, 31]"
0.835496187210083,8.0,1.5286119452786124,1.4444444444444444,38,35,4,123,"[65, 30, 4, 22, 2, 60, 18, 46, 2, 38, 63, 47, 54, 47, 56, 5, 43, 30, 29, 44, 18, 22, 48, 59, 3, 13, 55, 23, 8, 6, 64, 35, 31, 41, 29]"
1.5944678783416748,10.75,2.014356692621431,1.9,40,35,6,108,"[65, 56, 57, 59, 3, 44, 46, 54, 18, 15, 35, 43, 47, 64, 60, 19, 4, 58, 29, 1, 44, 64, 29, 11, 57, 30, 15, 63, 18, 64, 24, 11, 5, 45, 23]"
0.23067498207092285,4.5,3.48360144057623,4.0285714285714285,34,35,0,82,"[65, 10, 54, 31, 13, 39, 10, 64, 33, 35, 60, 38, 61, 49, 15, 30, 1, 6, 51, 3, 22, 1, 1, 30, 62, 8, 3, 46, 63, 59, 24, 51, 60, 63, 31]"
0.21904873847961426,7.5,2.5726183394238116,2.951219512195122,34,35,0,108,"[65, 24, 59, 18, 30, 5, 18, 60, 11, 41, 34, 61, 49, 23, 3, 24, 27, 12, 8, 35, 21, 1, 28, 57, 22, 32, 51, 4, 25, 35, 56, 13, 64, 47, 61]"
0.28614354133605957,-5.0,2.9566270485651516,4.2631578947368425,34,35,0,104,"[65, 42, 31, 61, 23, 15, 7, 49, 8, 63, 46, 42, 31, 15, 15, 16, 56, 63, 15, 25, 61, 28, 27, 59, 63, 49, 61, 29, 63, 15, 50, 13, 49, 44, 8]"
0.6143190860748291,6.5,2.4199531737773157,2.3870967741935485,35,35,1,91,"[65, 25, 39, 1, 44, 13, 46, 19, 7, 13, 51, 5, 37, 47, 2, 20, 59, 33, 54, 47, 60, 24, 57, 49, 32, 12, 28, 18, 36, 1, 61, 63, 9, 41, 33]"
3.4380812644958496,15.92857142857143,2.6302618348550055,2.6739130434782608,430,35,396,119,"[65, 25, 9, 10, 39, 56, 15, 63, 10, 59, 25, 64, 37, 40, 53, 64, 49, 6, 47, 28, 3, 30, 29, 47, 27, 51, 18, 49, 58, 24, 30, 39, 31, 45, 53]"
0.23118996620178223,7.166666666666666,2.070308274743104,2.0,34,35,0,107,"[65, 48, 55, 28, 38, 44, 62, 22, 1, 64, 16, 51, 55, 50, 56, 6, 48, 13, 35, 27, 53, 61, 30, 42, 29, 60, 63, 52, 10, 39, 44, 38, 43, 26, 44]"
0.23060083389282227,11.5,2.3457788347205706,5.137931034482759,34,35,0,94,"[65, 2, 17, 29, 27, 61, 39, 56, 13, 3, 24, 46, 23, 55, 11, 52, 64, 28, 23, 18, 47, 11, 40, 34, 51, 64, 57, 26, 16, 11, 50, 57, 43, 62, 19]"
0.22861170768737793,8.5,2.4658503401360545,3.942857142857143,35,35,1,89,"[65, 11, 32, 7, 36, 25, 24, 38, 41, 48, 23, 29, 13, 30, 61, 39, 47, 9, 38, 4, 29, 5, 55, 55, 18, 50, 41, 4, 28, 49, 13, 54, 32, 43, 45]"
