time,leniency,linearity,line_distance,structures_used,backtrackings,level_length
0.25682806968688965,26.5,2.142353789559201,2.169811320754717,42,8,202
0.5542268753051758,25.045454545454547,2.066520359416413,2.1954022988505746,52,18,202
0.48430824279785156,28.4,2.0942696526148885,2.0597014925373136,56,22,202
0.32933688163757324,24.4,2.077779504696027,2.0277777777777777,46,12,202
0.3741908073425293,30.5,2.1400023587069046,2.2388059701492535,50,16,202
0.6099636554718018,30.785714285714285,1.9239733444398162,1.836734693877551,60,26,202
0.31296515464782715,31.35714285714286,1.8081317719984495,2.0428571428571427,47,13,202
0.2953650951385498,25.4,2.035260388622817,1.9295774647887325,44,10,202
0.32411766052246094,28.25,2.2053559222732164,2.0714285714285716,46,12,202
0.32971954345703125,25.1,1.9063742479535637,1.6666666666666667,51,17,202
0.31051135063171387,25.166666666666668,2.0790686359054464,2.1927710843373496,41,7,202
0.3372490406036377,28.5,2.2754095814892463,2.1666666666666665,50,16,202
0.5056281089782715,25.333333333333332,2.0934326301442563,1.9791666666666667,53,19,202
0.3592348098754883,28.92857142857143,1.9159712683150183,1.875,47,13,202
0.4441945552825928,27.045454545454547,2.052777557147622,2.0434782608695654,51,17,202
0.29284191131591797,31.7,2.1043683589138134,1.8909090909090909,45,11,202
0.34450292587280273,29.5,2.244443041397689,2.3134328358208953,48,14,202
0.3732643127441406,28.75,1.9767204469050317,2.0285714285714285,51,17,200
0.5109090805053711,24.2,1.9376880851374212,1.8148148148148149,47,13,202
1.072676181793213,26.25,2.02511723955988,1.8596491228070176,61,27,202
0.5023031234741211,33.07142857142857,1.8665763152136317,1.962962962962963,49,15,202
0.7658278942108154,25.642857142857142,2.4513911535574713,2.2222222222222223,63,29,202
0.5195338726043701,26.357142857142858,2.117600618069749,2.164383561643836,48,14,202
0.30173158645629883,23.92857142857143,2.1167532337454213,2.0,39,5,202
0.35196471214294434,27.5,1.952497010524779,1.9622641509433962,48,14,202
0.2704157829284668,26.055555555555557,1.9357875207499273,1.8214285714285714,41,7,202
0.3639843463897705,34.166666666666664,2.191650959814539,1.9615384615384615,48,14,202
0.35277605056762695,30.416666666666668,2.0217770346074415,2.0,47,13,202
0.2380049228668213,26.92857142857143,2.210740041208791,2.171875,42,8,202
0.26216626167297363,24.92857142857143,2.0488060805015818,1.9411764705882353,39,5,202
0.26444005966186523,22.5,2.073522403262441,2.1358024691358026,39,5,202
0.3496215343475342,28.785714285714285,2.2771419231493133,2.152542372881356,46,12,202
0.35558438301086426,25.25,1.8927263712821074,1.7543859649122806,44,10,202
0.658836841583252,29.625,1.8407053254848245,2.0163934426229506,61,27,202
0.21855831146240234,24.4,2.0357274752711287,2.0327868852459017,38,4,202
0.3892495632171631,29.333333333333332,1.9114295274273225,1.7872340425531914,55,21,202
0.4704093933105469,31.3,2.068035270869287,1.9482758620689655,53,19,202
0.5958893299102783,28.166666666666668,1.9593161767512663,2.1470588235294117,57,23,202
0.47245311737060547,24.642857142857142,2.071886593731913,1.8333333333333333,52,18,202
0.6912746429443359,26.166666666666668,2.392588619678391,2.234042553191489,64,30,202
0.6790759563446045,30.642857142857142,2.2588379775266136,2.0,47,13,202
0.6270906925201416,31.333333333333332,2.0280190362879242,1.9024390243902438,47,13,202
0.7052407264709473,26.92857142857143,2.3101001510104053,2.2903225806451615,44,10,202
0.6716592311859131,33.5,2.4258788812859255,2.1206896551724137,57,23,202
0.31186628341674805,27.4,2.2951266146987668,2.2739726027397262,43,9,202
0.29831695556640625,20.333333333333332,2.1922305116150116,2.164383561643836,40,6,202
0.33817148208618164,31.07142857142857,1.9166647883416705,1.9672131147540983,47,13,202
0.4901695251464844,30.75,2.1209868853593545,2.076923076923077,52,18,202
0.25209712982177734,27.5,1.984670348139256,2.02,38,4,202
0.4046657085418701,28.333333333333332,2.4201292705447828,2.56140350877193,52,18,202
0.3936276435852051,26.92857142857143,2.0316504033129172,2.0,46,12,202
0.3726465702056885,27.833333333333336,2.1288630892827065,2.0508474576271185,48,14,202
0.28182172775268555,28.3,2.1021563072344334,2.171875,42,8,202
0.3578343391418457,31.333333333333332,1.9591592909565252,1.9047619047619047,49,15,202
0.3455348014831543,28.333333333333332,2.217548762965733,2.106382978723404,47,13,202
0.5247588157653809,30.785714285714285,2.2062677275288487,2.1343283582089554,54,20,202
0.5349252223968506,36.7,1.9566307899288873,1.7954545454545454,52,18,202
0.338850736618042,29.3,2.1378302666317337,2.0344827586206895,43,9,202
0.6376855373382568,29.333333333333332,2.1643455228981545,2.0535714285714284,61,27,202
0.4137763977050781,23.5,2.0515438453886716,2.176470588235294,49,15,202
0.4516165256500244,27.785714285714285,1.9099210362878183,1.7843137254901962,53,19,202
0.577704906463623,30.5,2.125965752816964,1.9607843137254901,64,30,202
0.2530524730682373,32.07142857142857,2.1153097256712003,2.064516129032258,41,7,202
0.4962341785430908,31.0,2.2619235836627145,1.9111111111111112,51,17,202
0.7480514049530029,30.4,2.137574418765911,2.1186440677966103,57,23,202
0.4241759777069092,25.9,2.163828662083554,2.098360655737705,48,14,202
0.5414865016937256,29.3,2.2145499212473636,2.152542372881356,40,6,202
0.6035614013671875,35.5,2.0552199494188406,2.1492537313432836,42,8,202
0.4759373664855957,27.2,2.393863651391919,2.267605633802817,43,9,197
0.5826992988586426,26.625,1.9731643129841718,2.1159420289855073,52,18,202
0.6720259189605713,29.5,2.1098631158507315,2.2903225806451615,58,24,202
0.8599536418914795,32.375,1.7783672473527543,1.7333333333333334,51,17,202
0.29613161087036133,30.642857142857142,2.355762455472601,2.111111111111111,38,4,202
0.38819456100463867,23.4,2.154534696073158,2.1076923076923078,44,10,202
0.5920870304107666,32.833333333333336,1.6943386491557224,1.625,51,17,202
0.6076817512512207,32.333333333333336,2.0255020311919316,1.837837837837838,50,16,202
0.5141379833221436,28.125,1.944439921358614,1.6875,50,16,202
0.46491265296936035,30.785714285714285,2.3382265988832804,2.2698412698412698,45,11,202
0.44554615020751953,28.25,2.051366146881341,1.9310344827586208,48,14,202
0.40285825729370117,27.166666666666668,2.0353718752853416,1.813953488372093,46,12,202
