linearity,leniency,result
2.224630977758114,6.833333333333334,0
2.9576726821297847,10.0,1
2.598446800595237,10.5,1
2.851022514071294,16.5,1
2.818157992859551,8.5,1
3.7665441176470575,1.0,1
2.4072727272727272,3.0,1
1.9049213118900084,15.5,1
2.620955056252034,11.1,1
2.1838512516221056,5.5,1
2.4476216086434577,17.5,1
3.1835897435897427,7.0,1
2.6003113532747704,4.7,0
2.396243647782543,30.5,1
2.3638081366740806,13.25,1
1.6991125004110268,15.5,1
2.337797619047619,12.5,0
2.418850933443867,13.3,1
1.9310274496473188,6.5,0
2.462922819368133,7.5,0
2.1710804108067885,14.5,0
2.635277229171238,7.0,1
2.097381847475833,33.0,0
2.058014373170083,13.5,1
2.7824649708306217,8.666666666666668,1
2.583872736213757,20.5,1
2.218773801386584,12.333333333333332,1
2.4497949296570964,19.3,1
2.1799325658165625,9.5,1
2.234818336676032,12.166666666666668,1
2.9810912119950013,2.0,1
2.2758051512340605,14.928571428571429,1
2.727931190583974,20.5,1
2.744875134969142,17.5,1
1.9406560100874104,17.61111111111111,0
2.536674790866246,10.5,1
1.9427208810659324,4.75,1
2.511034987556726,3.0,0
2.5195588378912066,51.5,1
2.074537334933974,15.5,1
2.328505595786702,12.5,0
2.254307803121249,8.5,1
2.0173270441681934,9.75,1
2.426157679984665,48.5,1
1.8631376567608449,17.5,1
2.20639876680132,9.1,1
2.8738073775183155,22.0,1
2.7337532149294224,15.5,1
2.5482125603864736,28.5,0
2.609433465085639,9.0,1
2.2358392056163754,8.0,0
2.2757371266002844,23.166666666666664,1
2.6388586540927568,14.5,1
3.0679751367565085,8.5,0
2.091472559780712,22.5,1
2.485939918667192,16.5,1
2.6118787227809785,38.5,0
3.158921556797919,7.0,1
2.41192262715673,21.642857142857142,1
2.605284183878238,16.9,1
3.7394897592526046,4.5,1
3.2692021665934705,3.0,1
1.959261938710289,19.0,1
2.8295727157978927,13.0,1
2.329331643341717,17.5,1
2.4166393028127846,4.833333333333333,1
1.9869563332784288,19.7,1
2.3615582259242376,16.5,0
2.461774973147153,12.166666666666666,1
2.7510570835263626,11.7,0
2.3527253099821483,17.5,0
2.227388620033293,23.666666666666664,1
2.511577200391594,14.5,1
2.360648400029325,7.5,1
2.618443370907139,33.0,1
2.3246203623293296,17.833333333333332,1
2.9936614645858337,18.0,0
2.6713211072324112,12.5,0
2.8197328154935795,10.0,1
2.216452202147286,17.3,1
2.615861341193274,9.0,1
2.701205360485139,8.5,1
1.9319480519480523,0.5,1
2.736388048042183,6.5,1
2.928068628713508,22.25,1
2.6947260041369523,27.75,1
2.5650281470506195,22.8125,1
2.521873757373408,15.333333333333332,0
1.7455522232787974,22.0,1
2.9569296990435547,11.0,1
2.0530612244897952,6.0,0
2.633849666384553,13.5,1
3.208277385909748,11.0,0
2.8802938775510203,17.0,1
1.6509714285714283,12.642857142857142,1
2.051602294227779,12.785714285714285,1
2.39775486754248,29.5,1
2.2161362416434875,11.75,1
2.089794563997463,12.5,1
2.704825930372148,4.0,1
4.033995757508094,10.0,1
2.0503323460361176,9.0,1
2.4983466899127285,10.5,1
2.910488074980418,24.75,1
2.6071759007023347,14.5,1
2.362591366119182,2.5,1
2.47448931572629,26.25,0
1.6919398062255204,8.5,1
2.5403299457656816,17.0,1
2.632965468138128,38.0,1
2.7420014508638983,18.5,0
2.0369088811995377,12.5,1
2.553700914470145,21.5,1
3.409731133840148,16.5,1
2.249851088760864,12.9,0
2.812101900693815,3.0,1
2.760383173677634,16.0,1
2.230318084171467,14.25,1
2.8924568718669805,9.833333333333332,0
2.720033482142858,9.9,1
2.956772036159718,16.333333333333332,0
2.5628623917417546,8.1,1
3.0395277449822906,6.0,1
2.794273131572331,13.333333333333332,1
2.1642461806221154,20.0,1
2.3958683881715963,10.166666666666666,1
2.244066002877733,9.5,1
2.524434198373572,12.166666666666668,0
3.2739053026942315,12.166666666666664,1
3.610834284923353,7.5,1
2.757450112586381,16.5,0
2.600221067994507,24.0,1
2.931579198245865,17.5,1
2.1899277414315,12.25,1
2.4025760505578835,14.25,1
2.4378004807692317,5.75,1
2.429643399913157,8.0,1
2.1741696661605907,28.5,1
2.421200849012484,21.166666666666668,1
2.585107331424779,20.7,1
2.239742220518298,24.3,1
2.68781718407296,10.833333333333332,1
2.605756765516124,9.5,1
2.7098107498996646,15.25,1
2.1900968370500125,8.0,1
2.7313712061447237,12.833333333333332,1
2.4494162403253315,15.92857142857143,1
3.2632807728427977,4.833333333333332,1
3.172415508756695,4.0,0
2.0486274870600223,9.0,1
2.591869244711026,10.0,1
2.289287339786572,21.5,0
2.423277375466316,12.7,1
3.224252107066779,19.5,1
2.6951508907590265,14.166666666666668,1
2.517498604839319,8.5,1
2.1932311703101366,9.166666666666668,1
2.331425787785148,12.5,1
2.616336225953828,14.1,0
2.367261904761905,20.0,1
2.5034065018060567,28.0,0
2.0980296981644195,22.07142857142857,1
2.145617122248086,17.166666666666668,1
1.9502503293807647,12.5,1
2.352663314129479,8.0,1
2.7141083198013187,19.0,1
2.494922521438243,10.166666666666668,1
3.577134546162669,7.5,1
2.5734730495068843,18.5,1
2.1254544252759597,14.852941176470589,1
1.9748780608319396,13.75,1
2.106107252014448,15.833333333333332,0
2.6532302521008404,58.5,1
2.1128734546703294,18.5,1
2.6399895054440496,12.166666666666668,0
2.62725649672684,7.5,1
2.838719425266909,18.166666666666664,1
2.61254624163715,14.5,1
2.2289442805046606,28.5,1
1.82705378250591,7.25,1
1.8832103941817435,7.0,1
2.962271675148027,8.0,1
2.2423960359359096,8.5,1
2.952634867161455,8.9,1
2.4116709183673475,7.833333333333332,1
3.412157943067033,10.0,1
2.0139573995890805,14.5,1
2.539158928727646,14.0,1
2.5348776607417163,14.166666666666666,1
2.592003123017616,19.5,0
3.265085374333616,9.5,0
3.1800103763733927,4.5,1
2.462223783553423,5.5,1
2.095985499462944,13.0,1
2.035893714413308,11.833333333333332,1
3.2385957929271,6.833333333333333,1
2.3804236778846155,26.5,1
2.4519969432490045,22.75,1
2.45129186680646,15.5,1
2.9959226328301085,12.5,0
2.0752282222985348,18.7,1
2.802065114141098,33.0,1
2.3879217158787047,16.5,0
2.252810650887574,5.5,1
2.622906292440019,13.5,1
1.7907223400692196,11.5,1
2.649427315824076,7.9,1
2.2921550700708218,11.25,1
3.052848468038316,22.0,1
3.0240628507295173,4.0,0
2.2715061163698484,16.0,0
2.8665479052197806,4.5,1
2.580128477429758,16.25,1
2.893793758158301,9.5,1
3.098057878855383,11.5,1
2.442998750520616,15.5,1
2.0155466986794712,14.0,1
2.655278547245306,14.5,1
2.2993171668667465,10.833333333333334,1
2.482034824488283,19.0,1
2.4040612782190025,14.833333333333332,0
2.5277777777777777,14.0,0
2.343270790508901,25.83333333333333,0
1.7579167775707567,23.166666666666668,1
2.4183279306817207,24.5,1
2.1358874318564527,0.5,0
2.409300875676595,11.928571428571429,0
2.5306814677767497,10.833333333333332,1
2.31564738292011,12.0,1
2.294668907563025,13.0,1
2.6056080233511847,11.5,1
2.172761691480209,8.5,1
2.4648915421432336,10.166666666666668,1
2.065988223246288,12.3,1
2.5358175270108045,12.25,1
2.932767011013404,16.5,1
2.658506520384445,92.5,1
2.0760525124490727,17.166666666666664,1
2.998480365788057,15.25,1
1.9405820741758248,14.5,1
2.6080754882598205,4.0,1
2.237066600833882,5.75,1
1.6778037296784294,19.38888888888889,1
2.328621407746772,9.0,1
2.3919385354141656,29.5,0
1.9208907816520275,25.83333333333333,1
2.3835479531039776,14.5,1
2.2125443786982246,18.5,0
2.278151551266772,15.5,1
2.4640901480941744,16.75,1
2.60196771420384,13.0,0
2.0826687960251973,5.75,1
2.077637273509381,10.5,1
2.538875598086125,15.92857142857143,1
2.6217977215893304,13.833333333333332,1
2.665146698679472,22.3,0
2.183286130778842,19.0,1
2.3055816135084437,6.5,1
2.682941119031345,10.833333333333332,1
3.97592526051024,8.166666666666668,1
2.8584083044982704,7.0,1
2.383205437015964,13.25,1
2.1567827130852346,9.0,1
2.501227678571428,8.5,1
