time,leniency,linearity,line_distance,structures_used,backtrackings,level_length
0.4107019901275635,8.0,1.9992880028479887,1.9622641509433962,54,20,202
0.48027467727661133,10.0,1.9990946129470348,1.9574468085106382,58,24,202
0.4410264492034912,6.0,1.9993388429752066,1.9636363636363636,62,28,202
0.3835599422454834,16.0,1.9971631205673763,2.0,49,15,202
0.3822033405303955,16.0,1.9989183342347214,1.9534883720930232,50,16,202
0.5211870670318604,18.0,1.9985390796201608,1.945945945945946,63,29,202
0.3902416229248047,14.0,1.9991670137442732,1.9591836734693877,54,20,202
0.5742135047912598,16.0,1.9990946129470348,1.9574468085106382,67,33,202
0.2936668395996094,12.0,1.999012345679012,1.9555555555555555,41,7,202
0.4391915798187256,14.0,1.9993388429752066,1.9636363636363636,67,33,202
0.4910292625427246,14.0,1.9992880028479887,1.9622641509433962,63,29,202
0.5050039291381836,12.0,1.9990946129470348,1.9574468085106382,55,21,202
0.628925085067749,18.0,1.9991670137442732,1.9591836734693877,75,41,202
0.4459538459777832,16.0,1.9990946129470348,1.9574468085106382,55,21,202
0.5323457717895508,8.0,1.9993388429752066,1.9636363636363636,65,31,202
0.3200094699859619,12.0,1.9990946129470348,1.9574468085106382,41,7,202
0.39099788665771484,16.0,1.9990946129470348,1.9574468085106382,58,24,202
0.27387452125549316,8.0,1.9986850756081527,1.9487179487179487,54,20,202
0.4329850673675537,12.0,1.9991670137442732,1.9591836734693877,60,26,202
0.3950989246368408,12.0,1.9992880028479887,1.9622641509433962,60,26,202
0.37920165061950684,12.0,1.9991670137442732,1.9591836734693877,60,26,202
0.3270859718322754,16.0,1.9986850756081527,1.9487179487179487,54,20,202
0.2807323932647705,14.0,1.9991670137442732,1.9591836734693877,50,16,202
0.43173933029174805,18.0,1.9990946129470348,1.9574468085106382,66,32,202
0.4993324279785156,10.0,1.999012345679012,1.9555555555555555,73,39,202
0.37777185440063477,10.0,1.9973947025618755,2.0,63,29,202
0.5154531002044678,10.0,1.9991670137442732,1.9591836734693877,65,31,202
0.4716370105743408,14.0,1.9991670137442732,1.9591836734693877,65,31,202
0.2819795608520508,10.0,1.9989183342347214,1.9534883720930232,46,12,202
0.4537394046783447,12.0,1.9971631205673763,2.0,65,31,202
0.3865654468536377,18.0,1.9992310649750098,1.9607843137254901,58,24,202
0.35582756996154785,12.0,1.9979416809605484,2.0,49,15,202
0.34692955017089844,6.0,1.9990946129470348,1.9574468085106382,50,16,202
0.5035378932952881,14.0,1.9992310649750098,1.9607843137254901,64,30,202
0.364656925201416,14.0,1.9989183342347214,1.9534883720930232,57,23,202
0.24064135551452637,12.0,1.9990946129470348,1.9574468085106382,47,13,202
0.3980684280395508,16.0,1.9982158786797504,2.0,56,22,202
0.3384101390838623,14.0,1.999012345679012,1.9555555555555555,55,21,202
0.4356393814086914,10.0,1.9990946129470348,1.9574468085106382,63,29,202
0.3544893264770508,10.0,1.9993388429752066,1.9636363636363636,55,21,202
0.3635258674621582,14.0,1.9992880028479887,1.9622641509433962,49,15,202
0.43797922134399414,12.0,1.9991670137442732,1.9591836734693877,63,29,202
0.3202385902404785,16.0,1.9992880028479887,1.9622641509433962,51,17,202
0.4185919761657715,12.0,1.9992310649750098,1.9607843137254901,60,26,202
0.43944644927978516,12.0,1.9990946129470348,1.9574468085106382,63,29,202
0.48276495933532715,10.0,1.9989183342347214,1.9534883720930232,64,30,202
0.39916229248046875,16.0,1.9994254524561907,1.9661016949152543,55,21,202
0.4661905765533447,18.0,1.9985390796201608,1.945945945945946,58,24,202
0.3621828556060791,10.0,1.9992310649750098,1.9607843137254901,54,20,202
0.3828601837158203,12.0,1.9992310649750098,1.9607843137254901,60,26,202
0.42797231674194336,14.0,1.9992310649750098,1.9607843137254901,55,21,202
0.43410372734069824,16.0,1.9986850756081527,1.9487179487179487,62,28,202
0.39920926094055176,16.0,1.9990946129470348,1.9574468085106382,67,33,202
0.4093935489654541,14.0,1.9989183342347214,1.9534883720930232,64,30,202
0.42328786849975586,14.0,1.999012345679012,1.9555555555555555,56,22,202
0.2610445022583008,12.0,1.9993388429752066,1.9636363636363636,48,14,202
0.43352627754211426,12.0,1.9968992248062014,2.0,58,24,202
0.3616776466369629,12.0,1.9989183342347214,1.9534883720930232,56,22,202
0.4136621952056885,14.0,1.9985390796201608,1.945945945945946,56,22,202
0.32808852195739746,14.0,1.999012345679012,1.9555555555555555,54,20,202
0.3763399124145508,8.0,1.9992310649750098,1.9607843137254901,64,30,202
0.4320073127746582,12.0,1.9989183342347214,1.9534883720930232,59,25,202
0.35800623893737793,18.0,1.9993388429752066,1.9636363636363636,53,19,202
0.36911892890930176,12.0,1.9993388429752066,1.9636363636363636,63,29,202
