time,leniency,linearity,line_distance,structures_used,backtrackings,level_length
0.12958908081054688,9.5,2.3084307692307693,2.08,35,1,140
0.1098930835723877,11.5,2.4193778331430154,2.0,34,0,142
0.15992498397827148,11.0,2.43643076923077,2.0,39,5,143
0.14119815826416016,17.5,2.181818181818182,1.826086956521739,37,3,137
0.17095017433166504,11.833333333333332,2.243850267379679,1.8823529411764706,39,5,144
0.13884425163269043,11.0,2.4327501273993546,2.0689655172413794,44,10,131
0.11602663993835449,9.5,2.6564162860459155,2.1481481481481484,35,1,117
0.13553237915039062,13.0,2.6406658739595716,2.3448275862068964,35,1,133
0.13984251022338867,13.0,2.305758115918543,1.878787878787879,35,1,139
0.12202572822570801,12.0,2.335179208425344,1.9310344827586208,35,1,146
0.10824179649353027,4.5,2.5113526570048315,2.3333333333333335,34,0,124
0.10853028297424316,11.5,2.5785639958376696,2.193548387096774,34,0,133
0.1279129981994629,6.5,2.333842541095043,1.9333333333333333,35,1,139
0.15086603164672852,14.5,2.9473684210526314,2.6315789473684212,38,4,116
0.13803410530090332,10.5,2.3387285948862306,2.0,35,1,143
0.21820878982543945,16.0,2.2418934911242605,1.9230769230769231,39,5,141
0.1394960880279541,10.5,2.7184183142559823,2.3225806451612905,37,3,132
0.19494342803955078,14.0,2.6409376592491927,2.2758620689655173,39,5,142
0.176924467086792,10.5,2.234060835195051,2.0,37,3,137
0.12307906150817871,11.5,2.6493538461538453,2.4,35,1,115
0.10402274131774902,6.5,2.5937446296614532,2.1739130434782608,34,0,132
0.13102936744689941,8.5,2.5743063773833006,2.076923076923077,35,1,113
0.15756726264953613,10.0,2.16690946930281,1.8709677419354838,37,3,142
0.14324474334716797,12.0,2.27008547008547,1.8461538461538463,37,3,138
0.21605324745178223,17.5,3.081165452653487,2.7096774193548385,36,2,127
0.1310286521911621,7.0,1.9502769230769235,1.68,35,1,125
0.1943204402923584,15.5,2.432409396398316,2.1578947368421053,37,3,155
0.13177847862243652,8.5,2.3212307692307688,1.92,35,1,133
0.1442277431488037,9.5,2.301656662665066,2.057142857142857,35,1,154
0.17215657234191895,7.0,2.327641513237081,2.0526315789473686,36,2,157
0.11002445220947266,7.0,2.5548546691403837,2.2857142857142856,34,0,113
0.11902904510498047,3.0,1.8154555940023065,1.6470588235294117,34,0,120
0.16809749603271484,12.5,2.3217788425544668,1.9473684210526316,36,2,145
0.10302257537841797,4.0,2.1333333333333333,2.0,34,0,123
0.17068696022033691,11.0,2.588770545693623,2.1538461538461537,39,5,134
0.1277623176574707,6.0,2.2730777872646395,1.8823529411764706,34,0,146
0.14999890327453613,10.5,2.12256038647343,1.75,37,3,128
0.12302899360656738,14.0,2.884202898550724,2.5833333333333335,35,1,122
0.18857145309448242,17.0,2.793846153846153,2.4,38,4,127
0.2209000587463379,11.5,2.3470769230769233,2.08,37,3,141
0.1604299545288086,11.0,2.471938637714039,2.1818181818181817,35,1,144
0.16558241844177246,12.0,2.247658688865765,1.8709677419354838,36,2,148
0.15704083442687988,9.0,2.2649147727272734,1.9375,37,3,150
0.1257784366607666,13.0,2.5885538461538466,2.24,38,4,137
0.1106710433959961,9.0,2.1717541717541713,1.7777777777777777,37,3,131
0.11502361297607422,7.0,2.5593277310924365,2.2285714285714286,35,1,144
0.10159039497375488,14.5,2.598790322580646,2.3125,35,1,136
0.1257035732269287,13.0,2.53401468216283,2.1481481481481484,38,4,140
0.1499168872833252,16.5,2.3446238261053076,2.074074074074074,38,4,139
0.13760852813720703,12.0,2.4120982986767485,2.1739130434782608,36,2,122
