linearity,leniency,result
1.9242627864000048,11.5,0
2.4739411893789773,14.5,1
2.0762028069035328,12.9,1
1.790543669537834,5.0,1
2.7856066463118982,20.5,1
2.4684187064755467,17.9,1
2.298893519804884,17.833333333333332,1
2.018988703604088,18.333333333333336,0
2.3955562812286515,7.0,1
2.038525614327364,14.5,1
1.994907407407408,14.642857142857142,1
2.535085794268717,15.5,0
2.1744119177369443,11.166666666666666,1
1.844987072680264,6.75,1
2.201277543526087,10.5,1
2.743848729395604,10.5,1
1.8363538804945052,14.0,1
2.059749584944131,11.833333333333332,1
2.372032568540964,20.166666666666668,1
2.3395592286501383,21.9,1
2.509003612896852,20.83333333333333,1
2.421134885224845,11.5,0
2.35245190771556,19.166666666666664,1
2.3481546556333304,28.0,0
1.697410512262573,16.1,1
1.9118980871529192,13.5,1
1.8113759005589576,15.3,1
2.099622883801071,12.9,1
2.318647233476967,9.0,1
2.0089878948869315,18.0,1
2.4366741510693446,26.333333333333336,1
2.174578283546704,17.833333333333332,1
2.0776308731377853,12.0,0
2.329659982070884,13.75,1
2.040155241058584,6.5,1
1.937044450875726,16.3,1
2.712201043148411,69.0,0
2.387198416092575,13.166666666666668,0
2.3882806636125995,14.5,1
2.6378306213210103,11.5,1
2.597444575626395,22.0,1
2.247478147226289,8.5,1
2.153548638354735,13.5,1
2.204214631522324,30.0,1
2.353569303142801,14.0,1
2.0830241012788644,8.5,1
1.9375021462912096,15.25,1
2.0658321124220858,12.0,1
2.1637212396978027,9.5,1
2.620582092716651,15.0,0
2.252048469547318,15.5,1
2.78380612301915,14.5,1
2.362655044337542,22.0,1
1.9380724917859409,10.0,1
2.1864545463550904,13.5,1
2.339045239254882,12.5,1
2.0053008988456247,10.833333333333332,1
2.233223507261968,12.5,1
2.207624294897023,18.5,1
1.922127769875138,14.0,1
2.167834882719579,11.5,1
2.3250594726380385,15.1,1
2.237283755274261,14.166666666666668,1
2.021605998168498,17.25,1
2.1290128640684047,7.5,1
2.4454246626851464,21.0,0
2.465600921523042,9.5,1
1.98046875,19.92857142857143,0
2.554828316565087,12.5,1
2.23733947343174,14.5,1
2.190267964733726,14.1,1
2.8541414141414143,12.5,0
1.953022517250628,9.9,1
1.8856318113056088,13.0,1
2.020492412519161,18.75,1
2.399419042495966,14.5,1
1.751244995605898,15.5,1
1.8171589688506975,13.9,1
1.981092918138358,10.0,1
2.021737465659979,7.5,1
1.9720191204705264,19.5,0
2.2837346899161086,19.25,0
1.7917013131548425,17.0,0
2.2254601113113504,23.7,1
2.142451045528546,12.5,1
2.244838986973485,14.7,1
2.3592172353332392,8.5,1
1.9205355333960568,17.0,1
2.14124723179537,15.166666666666668,1
2.162187755102041,11.25,1
2.6848488393156686,15.0,1
1.9794698057036209,8.5,1
2.174295328031099,23.0,1
2.091955507574484,11.0,1
2.176417011385081,15.75,1
2.4204998949800456,21.83333333333333,1
2.5100463091599514,20.0,0
1.998533607697526,13.07142857142857,1
2.3108133309680725,15.5,1
2.6111507326945107,16.3,0
2.075090501027343,12.5,1
2.0469578363743905,10.5,1
1.901912198571185,19.833333333333336,1
2.1064708141321056,12.833333333333334,0
2.297679853289771,12.5,1
2.641330386234089,12.0,1
1.8148704433171805,7.642857142857142,1
2.1200650506360064,19.5,1
2.062434963579605,19.0,1
2.4821925340865074,11.833333333333334,0
2.1854830530542877,20.0,1
2.0763744530599464,14.166666666666664,1
2.2494773319927623,10.0,0
2.240715784445848,14.0,0
1.7081445703270646,8.0,1
2.162358651449561,20.0,1
2.31048691878185,9.0,1
1.7371524060157904,14.75,1
2.046749291005481,10.166666666666668,0
2.221901762835356,18.785714285714285,1
2.098360655737705,13.75,1
2.4611069128802288,21.944444444444443,0
2.684658010172839,9.5,1
2.262431197611253,14.5,1
3.0035072619688004,12.0,0
2.4732567930341065,17.25,1
2.238040355543748,12.166666666666668,1
1.6693875774099107,6.75,1
1.943914810950822,10.5,1
2.44699051890368,14.833333333333332,1
2.0193056120795325,15.333333333333332,1
1.8950934925777696,15.166666666666668,1
2.1709238838084994,15.0,1
2.5284350964878683,15.5,0
2.1280750825846684,10.3,1
1.8492934970501969,11.25,1
2.28778011133573,11.5,1
2.184349959935898,12.5,1
2.4884801768356613,17.25,1
1.9686517345888563,4.5,1
2.577499305362601,19.5,1
2.0979961782781595,19.5,1
2.06902023048563,10.0,1
2.285822861111475,10.75,1
1.977470775264074,17.0,1
1.969392717411969,22.357142857142858,1
2.052371646445,9.25,1
2.346884830821946,17.9,0
1.9975357052919367,20.3,1
2.478559643690212,9.5,1
1.992675056550483,12.166666666666668,1
2.076131660547246,15.875,1
2.285878614809154,13.5,1
1.91826367769864,17.3,1
1.709761115406287,13.7,1
2.7970999032827,18.25,1
2.225607499691624,17.25,1
2.3077568585260906,18.25,1
2.176656082206229,13.0,1
2.30186857720364,11.0,1
2.0401661261876325,16.166666666666664,0
2.472653597283619,11.166666666666664,1
2.4260495364011,14.5,1
2.0049205682049536,8.5,1
2.8459121701249206,17.5,1
2.4605101841477124,9.0,0
2.829261781871351,17.0,1
1.8837133646822224,19.75,1
1.8240623131653095,9.0,1
1.545454545454546,4.5,1
2.3076611515016503,8.0,1
2.1283162194144363,12.5,1
2.2324289489815854,10.5,1
2.610220817050225,7.75,1
2.1670115480087766,10.5,1
2.32159168956044,10.833333333333332,0
2.1437101482132226,18.0,1
2.3596642936626044,12.833333333333332,1
2.387341740123286,18.83333333333333,1
2.0089618949708323,10.5,1
2.30474432910419,12.166666666666668,1
2.601392918234288,15.0,1
2.3487504205274883,17.5,1
2.464092049944681,9.0,1
2.603028510762567,12.166666666666666,0
2.553069555181691,24.25,1
1.7932113115288146,12.3,1
2.863513887839641,116.5,1
2.3131901115987947,15.5,1
2.1695710789903275,16.0,1
2.692664996402286,9.5,1
2.6772486772486768,16.0,1
2.394464176362524,17.166666666666664,1
2.318933318219174,16.833333333333336,1
2.67611301612492,15.9,1
2.559436591034206,15.0,1
2.151042382097069,20.3,1
1.8650621709593749,11.9,0
2.430662702424049,15.0,1
2.6573275557150446,13.5,1
1.962268968781859,8.833333333333334,1
1.7766397813849362,11.5,1
2.279762897101046,18.0,1
2.2756633698907045,15.0,1
2.290384615384616,15.7,1
2.2026196503797397,16.7,1
2.3635161762705867,10.0,0
2.212321621254672,15.5,1
2.333823162672892,6.0,1
2.2148285726711223,14.0,1
1.8282443793301744,15.0,1
2.309691693348203,19.83333333333333,1
2.303484758315149,11.75,1
2.0389060965475565,12.0,1
2.2910035419126324,11.5,1
2.372842630583293,18.166666666666668,1
2.789867506231143,20.0,1
1.857608828030268,16.0,1
1.7516830550745817,9.25,1
2.338377018307554,11.5,1
1.7557797253655103,13.0,1
2.2180874699056394,20.0,1
1.662279477421088,14.25,1
2.2103509862726463,21.5,1
2.3573113445859306,11.833333333333332,0
1.9985843008360709,11.0,1
2.369122567183508,17.25,1
2.92276497240358,16.0,0
2.3449870926316616,10.5,1
2.135685210312076,11.0,1
2.1633808499193106,17.25,1
2.1673052894627234,8.0,1
2.515653218974315,7.5,1
2.7040410482512858,20.83333333333333,1
2.5408499135277145,14.166666666666668,1
1.9461080950856997,18.0,0
2.599612673083417,8.75,1
1.685911744505494,7.0,1
2.1793348030003123,17.3,1
1.7600578422765072,8.166666666666666,1
1.928219087827588,13.0,1
2.193849890302688,32.16666666666667,0
2.534585742646357,6.0,1
2.0913940574727543,15.1,1
2.114436108795654,16.5,1
2.0000750316204687,5.833333333333333,1
2.1885962218546,9.1,1
2.430131791285637,10.0,1
1.9610339126498315,18.25,0
2.2546943633632788,11.166666666666668,1
1.8607110988914852,11.7,1
2.17125720876586,15.5,1
2.054583568551509,16.833333333333332,1
2.45755605079124,12.5,1
2.628729359283377,10.333333333333334,1
