linearity,leniency,result
2.174249617767764,18.1,1
2.003153718394998,24.0,1
2.284362840725229,23.75,1
1.9361385672973968,15.166666666666668,1
2.1012071127435004,17.75,1
2.317397341797262,20.5,1
1.988190647392206,14.5,1
2.019296128504259,10.5,1
2.206479753867069,15.5,1
2.4416223977912805,20.5,1
2.3290215209045115,15.5,1
1.8146939683245695,10.75,1
2.2259472326919267,17.0,1
2.41107056663674,15.1,1
2.11842130431955,17.25,1
2.5885966391776365,19.0,1
2.226408342279812,18.25,1
2.3313587560162903,14.1,1
2.27887323943662,21.83333333333333,1
2.47657988607145,11.0,1
2.253039729057575,16.5,1
2.009600705979013,9.5,1
2.4266389755093485,19.166666666666668,1
2.141206245278268,12.5,1
2.4255516782386586,14.214285714285715,1
2.918425294277291,19.0,1
1.8760480163251307,14.5,1
1.7371978454578398,9.5,1
2.6053918740179847,25.0,1
2.5219354171217048,14.75,1
2.0554537695590325,17.3,1
2.243038566254437,14.5,1
2.095115934198577,17.5,1
2.425795513823682,13.357142857142858,1
2.261339721001465,14.75,1
2.243042066273441,22.166666666666668,1
2.0518626110731377,19.0,1
2.245875699677461,15.0,1
2.2894978859512536,18.5,1
2.3937372863786432,16.166666666666668,1
2.485826031125072,18.5,1
2.0318072530555003,12.833333333333332,1
1.786756606607088,16.3,1
2.623695464713748,15.5,1
2.400261932120044,22.5,1
2.336362167356049,16.5,1
2.24396154661135,20.5,1
2.542832478567629,24.5,1
1.9668373902280911,17.0,1
2.170978373173988,14.833333333333332,1
2.6484461210562658,16.666666666666668,1
1.986631664284296,12.5,1
1.990108102028319,8.5,1
1.9674179026467808,7.5,1
2.2409599156118136,8.5,1
2.183403803288383,16.1,1
1.937139835710196,13.5,1
2.1866085012947827,19.0,1
2.024684130332865,14.5,1
1.8942441209406489,11.0,1
2.179676260077504,18.3,1
2.16105469440679,13.0,1
1.8075281293952188,9.0,1
2.2353003530311817,9.5,1
2.4070151858016167,19.83333333333333,1
2.53303440495662,18.666666666666668,1
2.262577733853294,22.1,1
1.9930054855854615,15.166666666666668,1
2.016649967584134,15.0,1
2.398837383840727,25.5,1
2.102965416485441,9.0,1
2.087352282710345,16.1,1
2.0612447537369745,17.1,1
2.371870926887939,12.5,1
1.6500957441781408,19.0,1
1.9825464856020312,9.0,1
2.2945404934918048,12.75,1
1.941392826460481,14.0,1
1.5878831222627805,14.166666666666668,1
2.3511166565532746,20.625,1
2.129967262654244,10.75,1
2.022962903355596,12.5,1
2.3764798763860497,20.166666666666668,1
2.4307832693821974,22.1,1
2.00294889104964,9.833333333333332,1
2.2642519338959204,21.75,1
2.294325316797228,16.357142857142858,1
2.1703818962057366,10.833333333333332,1
1.7590064290835796,16.833333333333332,1
1.888769843786942,15.833333333333332,1
2.4448151898345354,17.166666666666668,1
2.7444678218655474,22.75,1
1.8831571249927035,14.3,1
2.4333814064511303,17.75,1
2.458864182692307,21.33333333333333,1
2.048389064868796,14.0,1
2.174199967747492,23.166666666666668,1
2.2244525652317857,21.666666666666668,1
2.063900699593745,15.1,1
2.32248839223646,24.07142857142857,1
2.140131554629885,9.0,1
2.175342257949863,11.833333333333332,1
1.9775104434515207,17.0,1
2.182778575159885,16.5,1
2.062672300294334,21.666666666666668,1
2.2328167461837625,20.75,1
1.695126970076677,17.5,1
2.2680668571843934,18.5,1
2.5200146507266763,23.5,1
2.217117260271341,16.0,1
1.8556579258209305,10.5,1
2.220490408292001,13.5,1
1.7722640602467554,17.0,1
2.1589988513053857,16.666666666666668,1
2.0282772593093856,9.0,1
1.9722097489213395,17.833333333333332,1
2.3935671798971145,22.83333333333333,1
1.958413572959028,8.5,1
2.101601802649649,17.5,1
2.678951288130235,11.5,1
2.3529167234076094,17.666666666666668,1
1.8641099128933745,11.5,1
1.944782149886904,12.5,1
1.8847974253499225,14.5,1
1.7863776467343375,13.1,1
2.158171288724946,10.0,1
2.2932154610331184,21.5,1
2.4602689411213685,21.75,1
2.138796241388122,15.0,1
2.217900800498488,25.3,1
2.1267493979605687,13.166666666666668,1
2.606015881387717,17.0,1
2.1597297810230187,19.1,1
2.0319996999646466,12.5,1
2.0864649872337293,11.357142857142858,1
2.0199186082774583,19.5,1
2.342163686903643,18.3,1
1.916314174538729,10.5,1
1.952739027177632,12.833333333333332,1
2.1406677414256365,10.5,1
2.078085593924172,12.5,1
2.060067842740926,10.166666666666668,1
1.7890743057388685,14.0,1
2.2655997471155365,14.5,1
2.3634486440965614,18.5,1
2.133732833957553,15.666666666666668,1
2.492156534734072,20.5,1
2.2129395376148624,14.5,1
2.0563527738264584,19.75,1
2.203929793024243,17.0,1
2.5306701897994826,17.0,1
2.0376893630229107,10.0,1
2.3674794105416117,18.0,1
2.33853490986817,17.833333333333332,1
2.0083221377244773,12.357142857142858,1
2.171541927622071,18.75,1
2.077241944013238,21.166666666666668,1
1.8468232779843263,12.5,1
2.2831078395840883,25.166666666666668,1
2.073562100583496,10.166666666666668,1
2.205316405475104,14.833333333333332,1
2.500795956857429,23.5,1
1.9895580736589025,9.0,1
2.2879064669346016,15.5,1
2.115372214319582,9.357142857142858,1
2.159965592662768,14.5,1
1.9717357024646405,8.75,1
2.439721348515511,13.5,1
2.270280578648248,22.5,1
2.287107315761161,16.0,1
1.8502189217032967,12.5,1
2.14127694968378,16.5,1
2.1910927964650764,18.214285714285715,1
2.229831630792513,23.214285714285715,1
2.011462728551336,14.75,1
2.145897623516687,17.166666666666668,1
2.550619182610093,18.83333333333333,1
2.0494812721530304,18.3,1
2.26926320432814,20.0,1
2.09591375302484,22.1,1
1.9473990880569003,16.166666666666668,1
2.070327393900515,15.357142857142858,1
2.383660484204499,19.5,1
2.309708063638344,16.833333333333332,1
2.1134927769875134,24.25,1
2.427310004741584,25.5,1
1.9881793918015631,12.75,1
2.4311826246207646,24.3,1
2.169016342658448,15.5,1
2.120038215471319,20.5,1
2.2374166128279454,16.0,1
2.4162089779653075,17.166666666666668,1
1.9871194852757228,18.3,1
1.8076058644690889,9.0,1
2.2445361274797277,6.0,1
2.259450527198832,17.07142857142857,1
2.305350473913205,18.5,1
2.308980980834518,20.166666666666668,1
2.358642872459556,17.357142857142858,1
2.1143989910483256,10.875,1
2.0124524204247987,16.0,1
2.2260910654622204,16.5,1
1.9233325671828028,9.5,1
2.1761421940994583,12.5,1
2.279522807017544,10.5,1
2.3686563908681104,17.5,1
2.1387825106888654,14.833333333333332,1
2.416893617495845,19.1,1
2.2690515226400385,18.1,1
2.341032544344688,13.07142857142857,1
2.3329043600562587,15.0,1
2.288528434629665,25.0,1
1.9135831952799576,10.875,1
2.2430087697729704,17.5,1
2.1348701178313587,15.3,1
2.1725374125452226,16.214285714285715,1
2.34623393452067,9.5,1
2.1120783924517617,26.5,1
2.562149413981165,16.166666666666668,1
1.630907290729072,11.0,1
1.7477673059116117,11.5,1
2.3469756303483345,12.0,1
2.108165963297733,16.833333333333332,1
2.200270560450475,18.5,1
2.025714545195065,15.75,1
2.271266105001393,20.5,1
2.152248536883401,13.833333333333332,1
2.155068568518333,14.166666666666668,1
2.410192054137345,18.3,1
2.2078568541501755,19.875,1
2.372375009758328,11.5,1
2.5946256790301105,27.3,1
2.128865185066592,18.0,1
2.048459772720831,11.5,1
2.0875452224686826,20.166666666666668,1
2.301547928408312,15.0,1
2.198344440267099,11.357142857142858,1
2.109471649484536,12.75,1
2.097274329205044,9.166666666666668,1
2.206324405295184,11.5,1
1.998188653451812,15.666666666666668,1
2.449041079743031,22.3,1
2.158848936276029,17.5,1
2.1092531169541653,12.5,1
2.3156935654008444,16.0,1
2.1964021399359983,17.5,1
2.3576590535884594,17.666666666666668,1
2.336023174532148,17.625,1
2.088256241366289,15.0,1
2.604849796097412,13.07142857142857,1
2.834149964838255,21.875,1
2.449545870984133,15.166666666666668,1
2.3579851832485743,19.07142857142857,1
2.1848462201782133,22.5,1
2.061442900090136,22.5,1
2.133785310734462,16.666666666666668,1
2.3174033257767355,15.5,1
2.557465886491395,13.0,1
2.182004231545198,11.75,1
2.358186029032802,14.833333333333332,1
1.9542674014262984,11.357142857142858,1
2.070953338927911,16.0,1
2.222853081479472,22.83333333333333,1
2.2778033600748286,20.83333333333333,1
1.9886026932652168,13.5,1
2.0500366713032685,15.3,1
2.3017762660619807,21.5,1
2.042526168295137,18.75,1
1.981845192842498,11.0,1
2.7194162846978247,23.5,1
1.9936708449454488,11.25,1
2.6501005458201656,25.33333333333333,1
2.3767605098061093,14.9,1
2.039782323137549,19.5,1
1.8470549664982256,12.5,1
1.9529730589708247,24.0,1
2.484262140289441,16.5,1
2.0871737122199416,13.0,1
2.095618643521139,18.07142857142857,1
1.9749986779937687,14.666666666666668,1
2.5648246285223086,14.166666666666664,1
1.9968055555555544,19.83333333333333,1
1.915137942727291,7.5,1
1.9182453502274048,10.5,1
2.464383514478198,24.214285714285715,1
2.4502008032128506,6.833333333333332,1
2.9757552973342456,19.83333333333333,1
2.5508693022294207,15.0,1
2.245002033697755,15.833333333333332,1
2.2349422285653544,7.5,1
2.3516337371969493,20.75,1
2.5205543117862104,14.75,1
2.055786363793122,16.0,1
2.0454443496127714,14.5,1
2.0215063063063057,10.5,1
2.563809446526655,31.833333333333336,1
2.1664816415378203,17.5,1
2.57518720757797,23.5,1
1.976709927827465,15.5,1
2.136147273291741,15.5,1
2.4269623512055425,10.0,1
2.0716211785919185,12.3,1
1.7451263499997376,15.75,1
2.1087369286139377,22.5,1
2.0315385215559467,17.166666666666668,1
2.1464843519773686,12.833333333333332,1
2.13427873009125,22.5,1
2.0548772295585342,16.5,1
2.412311560001408,10.0,1
2.2441877637130805,14.5,1
2.402417886822318,11.75,1
2.387814388266281,14.5,1
2.5922434869517645,10.5,1
2.473111677516242,27.1,1
1.847703042913472,9.0,1
2.529205254880781,20.666666666666668,1
2.400561139606902,20.5,1
2.182576702450729,12.5,1
2.228296744714655,18.83333333333333,1
2.833245378185296,20.5,1
2.3577024479280126,20.5,1
2.3284599202197978,13.0,1
2.0328046835530817,18.0,1
2.168353863381859,17.833333333333332,1
