time,leniency,linearity,line_distance,structures_used,backtrackings,level_length
0.2952704429626465,16.0,1.7386372393385017,1.7391304347826086,34,0,202
0.3160707950592041,16.0,1.8391359135913588,1.84,34,0,202
0.31247735023498535,16.0,1.86504854368932,1.8653846153846154,34,0,202
0.2631986141204834,18.0,1.8123073652885537,1.7938144329896908,34,0,202
0.3066830635070801,14.0,1.8429635215383169,1.825242718446602,34,0,202
0.26768016815185547,18.0,1.8123073652885524,1.7938144329896908,34,0,202
0.3275778293609619,12.0,1.823071399087367,1.8235294117647058,34,0,202
0.30084896087646484,14.0,1.7914762461473062,1.7731958762886597,34,0,202
0.3035888671875,18.0,1.882175511358281,1.8640776699029127,34,0,202
0.289064884185791,14.0,1.791476246147306,1.7731958762886597,34,0,202
0.32457828521728516,16.0,1.8151980567297188,1.816326530612245,34,0,202
0.2915010452270508,24.0,1.856953372104887,1.8383838383838385,34,0,202
0.2835822105407715,16.0,1.83961596159616,1.84,34,0,202
0.25511980056762695,20.0,1.8368239516987674,1.836734693877551,34,0,202
0.35570335388183594,14.0,1.8625695164482987,1.8446601941747574,34,0,202
0.2866981029510498,20.0,1.8838792275685476,1.8846153846153846,34,0,202
0.2780146598815918,17.0,1.8398196255269095,1.8217821782178218,34,0,202
0.2810208797454834,20.0,1.8365472910927458,1.8181818181818181,34,0,202
0.3017594814300537,20.0,1.8841566200789504,1.8846153846153846,34,0,202
0.23802661895751953,12.0,1.738929355994913,1.7204301075268817,34,0,202
0.22353291511535645,18.0,1.812307365288553,1.7938144329896908,34,0,202
0.2528531551361084,14.0,1.816141210080604,1.797979797979798,34,0,202
0.23294901847839355,16.0,1.7902152287936344,1.7916666666666667,34,0,202
0.2763223648071289,14.0,1.7914762461473055,1.7731958762886597,34,0,202
0.2461245059967041,16.0,1.8161412100806034,1.797979797979798,34,0,202
0.2512795925140381,18.0,1.8365472910927454,1.8181818181818181,34,0,202
0.23270940780639648,16.0,1.8161412100806043,1.797979797979798,34,0,202
0.25225305557250977,18.0,1.8625695164482987,1.8446601941747574,34,0,202
0.2720983028411865,18.0,1.8646431238664247,1.8653846153846154,34,0,202
0.2113325595855713,20.0,1.8083102493074799,1.7894736842105263,34,0,202
0.25275397300720215,12.0,1.7957351290684624,1.7777777777777777,34,0,202
0.278209924697876,20.0,1.812411828540423,1.8125,34,0,202
0.288616418838501,10.0,1.7998235467111066,1.7821782178217822,34,0,202
0.26610732078552246,16.0,1.738390641616448,1.7391304347826086,34,0,202
0.2540566921234131,16.0,1.7914360643877731,1.7916666666666667,34,0,202
0.26302647590637207,12.0,1.82013801380138,1.82,34,0,202
0.24124860763549805,18.0,1.8365472910927454,1.8181818181818181,34,0,202
0.26605963706970215,16.0,1.8844444444444446,1.8666666666666667,34,0,202
0.24580597877502441,16.0,1.8622305405868973,1.8627450980392157,34,0,202
0.2703285217285156,16.0,1.885946041262564,1.8867924528301887,34,0,202
0.2376420497894287,16.0,1.8424474086472034,1.8431372549019607,34,0,202
0.25339674949645996,16.0,1.8161412100806043,1.797979797979798,34,0,202
0.2644054889678955,18.0,1.8123073652885533,1.7938144329896908,34,0,202
0.2812778949737549,20.0,1.8596939693969399,1.86,34,0,202
0.25505685806274414,16.0,1.7870360110803323,1.768421052631579,34,0,202
0.28492116928100586,18.0,1.8123073652885533,1.7938144329896908,34,0,202
0.24068307876586914,16.0,1.8397599759975998,1.84,34,0,202
0.2180488109588623,16.0,1.8161412100806034,1.797979797979798,34,0,202
0.27341127395629883,14.0,1.8161412100806043,1.797979797979798,34,0,202
0.29405784606933594,18.0,1.8844444444444446,1.8666666666666667,34,0,202
0.26356005668640137,18.0,1.8123073652885533,1.7938144329896908,34,0,202
0.24805498123168945,14.0,1.7642596539392408,1.7659574468085106,34,0,202
0.271073579788208,14.0,1.8429635215383164,1.825242718446602,34,0,202
0.26038146018981934,22.0,1.7207028669573259,1.7011494252873562,34,0,202
0.2880704402923584,13.0,1.8198215861190077,1.801980198019802,34,0,202
0.25117921829223633,14.0,1.819821586119008,1.801980198019802,34,0,202
0.2470548152923584,12.0,1.8410450982276987,1.8431372549019607,34,0,202
0.32807350158691406,18.0,1.8365472910927483,1.8181818181818181,34,0,202
0.21646690368652344,16.0,1.787036011080332,1.768421052631579,34,0,202
0.25864171981811523,18.0,1.8625695164482987,1.8446601941747574,34,0,202
0.22405028343200684,12.0,1.7957351290684624,1.7777777777777777,34,0,202
0.2735283374786377,14.0,1.865215419501134,1.8476190476190477,34,0,202
0.23705315589904785,16.0,1.84026402640264,1.84,34,0,202
0.2763955593109131,16.0,1.816141210080605,1.797979797979798,34,0,202
0.22136831283569336,12.0,1.8454496959351334,1.8461538461538463,34,0,202
0.24605512619018555,20.0,1.8083102493074794,1.7894736842105263,34,0,202
0.2931811809539795,17.0,1.8398196255269084,1.8217821782178218,34,0,202
0.2450549602508545,18.0,1.9071740007176865,1.9074074074074074,34,0,202
0.23630762100219727,20.0,1.8620495973069604,1.8627450980392157,34,0,202
0.22605013847351074,18.0,1.8625695164482987,1.8446601941747574,34,0,202
