line_distance,leniency,result
2.204081632653061,13.0,1
2.0980392156862746,9.75,1
2.418181818181818,10.0,1
2.3278688524590163,11.5,0
1.8157894736842104,11.666666666666668,1
2.270833333333333,15.833333333333334,0
2.1702127659574466,8.166666666666666,1
2.2916666666666665,13.1,1
2.7735849056603774,11.833333333333332,1
2.2857142857142856,10.0,1
2.3877551020408165,7.0,1
2.953488372093023,15.0,1
2.239130434782609,16.5,0
2.333333333333333,17.333333333333336,1
1.9056603773584904,11.3,0
2.5526315789473686,13.0,1
2.771929824561404,9.5,1
1.9107142857142856,15.333333333333332,1
3.282608695652174,14.0,0
3.0,11.833333333333334,0
1.6744186046511629,20.5,0
2.309090909090909,8.666666666666668,0
5.523809523809524,45.5,1
2.4722222222222223,18.07142857142857,0
2.361111111111111,28.83333333333333,0
1.5,11.0,1
2.80327868852459,14.0,0
2.0444444444444443,15.0,0
2.634920634920635,13.166666666666664,1
2.6538461538461537,21.5,0
3.020408163265306,13.5,1
2.306122448979592,16.5,0
1.962962962962963,6.25,1
3.294117647058824,9.5,1
3.07843137254902,7.5,1
4.178571428571429,27.166666666666668,1
3.7906976744186047,12.0,1
2.2363636363636363,13.5,0
2.6444444444444444,3.0,0
2.210526315789474,17.166666666666664,1
2.3541666666666665,16.5,1
2.4166666666666665,11.5,1
1.818181818181818,7.5,0
1.911764705882353,13.27777777777778,1
2.347826086956522,10.833333333333334,0
1.7659574468085106,7.333333333333332,0
2.7288135593220337,14.5,1
2.1052631578947367,19.83333333333333,1
2.2264150943396226,32.5,1
1.9782608695652173,14.5,1
2.7540983606557377,13.5,1
2.276595744680851,15.0,0
2.3902439024390243,7.5,1
2.215686274509804,10.166666666666668,1
2.9565217391304346,17.25,0
1.8356164383561644,20.214285714285715,1
2.526315789473684,14.5,1
5.537037037037037,12.666666666666668,0
1.868421052631579,10.833333333333332,0
2.489795918367347,14.25,1
1.6153846153846154,11.166666666666666,0
1.843137254901961,12.5,1
