line_distance,leniency,result
4.3,17.5,0
3.647058823529412,13.5,1
2.5,7.0,1
2.8666666666666667,3.8333333333333335,1
2.45,8.833333333333332,1
4.2444444444444445,5.0,0
3.090909090909091,8.0,1
4.342105263157895,2.833333333333333,0
2.4615384615384617,16.5,0
2.1951219512195124,22.83333333333333,1
5.235294117647059,6.0,0
5.073170731707317,12.166666666666668,1
3.6,11.5,0
4.119047619047619,11.5,1
2.4642857142857144,3.5,1
2.71875,11.5,1
4.15625,7.5,1
3.9642857142857135,13.0,0
2.736842105263158,5.25,0
2.5675675675675675,12.166666666666668,0
4.066666666666666,8.5,0
2.659090909090909,12.5,1
2.2857142857142856,9.3,0
2.2253521126760565,9.833333333333332,0
7.108108108108108,6.5,0
3.1818181818181817,8.0,0
8.818181818181818,24.0,0
2.263157894736842,7.5,1
4.425531914893617,11.5,0
1.8571428571428568,14.0,1
3.263157894736842,11.1,1
3.355555555555556,8.25,1
1.9189189189189189,14.0,1
3.435897435897436,4.0,1
2.617647058823529,10.5,1
2.333333333333333,3.5,1
2.9302325581395348,1.0,1
4.439024390243903,13.833333333333332,0
3.8378378378378377,10.0,0
8.463414634146341,9.5,0
3.555555555555556,16.0,1
6.8125,9.0,1
3.2790697674418605,14.75,0
3.2972972972972974,19.5,0
2.833333333333333,11.0,1
2.9130434782608696,15.0,0
8.096774193548388,9.5,0
7.323529411764706,12.5,0
2.7777777777777777,16.166666666666668,1
3.710526315789474,1.0,1
2.575,12.166666666666668,1
3.1666666666666665,12.5,1
2.2816901408450705,21.916666666666668,0
5.166666666666667,10.0,0
2.903225806451613,6.5,0
4.065217391304348,12.5,0
5.705882352941177,7.5,0
6.821428571428571,13.0,1
2.771428571428572,47.5,1
3.647058823529412,22.5,0
2.5405405405405403,19.166666666666668,1
7.470588235294118,30.5,0
5.424242424242424,9.5,0
3.288135593220339,14.5,1
2.7954545454545454,10.833333333333334,0
6.666666666666667,12.5,0
3.5172413793103448,12.0,1
2.057142857142857,7.0,1
3.341463414634146,8.5,1
3.0384615384615383,10.0,1
1.90625,16.0,1
2.1515151515151514,11.833333333333332,0
2.463414634146341,5.5,1
6.344827586206897,10.0,1
2.4571428571428573,14.5,0
3.15,13.7,0
3.1020408163265305,12.833333333333332,0
3.675675675675676,8.25,0
3.142857142857143,13.166666666666666,1
3.7142857142857135,13.0,0
2.375,13.5,1
3.2888888888888888,5.0,0
2.6,14.833333333333334,1
3.159090909090909,21.25,0
3.892857142857143,4.5,1
3.2,12.0,1
3.784313725490196,11.5,0
2.84,7.166666666666668,1
2.933333333333333,8.5,1
4.585365853658536,3.0,0
3.882352941176471,15.5,1
4.806451612903226,15.5,0
4.935483870967742,13.0,0
2.5681818181818183,16.27777777777778,1
3.71875,12.0,0
2.1578947368421053,24.5,0
2.7045454545454546,12.5,1
3.0526315789473686,9.0,1
3.0,8.166666666666668,1
2.3947368421052637,10.5,1
6.2,1.5,0
1.7307692307692308,26.5,0
3.690476190476191,11.0,0
2.977777777777778,8.833333333333332,0
3.606060606060606,16.5,0
3.292682926829268,4.333333333333334,0
3.642857142857143,12.0,1
1.9142857142857144,4.0,0
5.980392156862745,3.5,0
2.902439024390244,16.642857142857142,0
2.5,7.5,1
2.294117647058824,8.0,1
2.8157894736842106,11.833333333333334,1
4.171428571428572,3.0,1
3.3777777777777778,3.5,1
3.95,9.0,0
5.25,3.0,0
4.098039215686274,6.0,0
4.696969696969697,8.5,1
1.90625,15.0,1
6.795454545454546,3.0,0
3.897435897435898,13.5,0
2.0,16.166666666666664,1
3.4615384615384617,11.5,0
3.071428571428572,8.5,1
3.0851063829787235,13.5,0
2.1463414634146343,8.3,0
1.696969696969697,12.166666666666668,1
6.466666666666667,6.5,0
3.8461538461538463,6.5,0
3.0,10.0,0
2.340909090909091,19.5,1
2.566666666666667,10.166666666666666,1
2.466666666666667,96.5,1
2.977777777777778,23.5,0
2.577777777777778,18.5,1
2.40625,13.5,1
6.586206896551724,11.5,0
2.097560975609756,6.75,1
8.0,8.0,0
7.411764705882353,4.0,0
3.634146341463415,9.5,0
6.807692307692308,4.833333333333334,0
2.9047619047619047,9.0,0
2.3225806451612905,10.5,1
3.948717948717949,9.1,0
7.75,2.0,0
4.055555555555555,10.166666666666668,0
3.5476190476190474,13.1,1
4.921052631578948,11.166666666666668,0
6.791666666666667,8.833333333333334,0
2.558139534883721,15.0,0
2.604651162790698,-1.0,0
2.6666666666666665,11.0,0
4.314285714285714,11.5,0
3.9696969696969697,11.166666666666668,0
2.533333333333333,17.0,1
6.25,15.5,0
3.5,8.0,1
2.488888888888889,9.25,1
2.1052631578947367,1.5,1
2.8684210526315788,15.5,1
3.4186046511627906,10.5,1
2.363636363636364,19.0,1
2.026315789473684,9.166666666666666,1
2.1515151515151514,8.833333333333332,0
3.4,5.5,0
2.76,19.83333333333333,1
2.7142857142857144,8.5,1
1.95,16.833333333333332,1
2.2580645161290325,12.5,1
3.0,21.166666666666664,1
2.9302325581395348,7.166666666666668,0
4.074074074074074,4.166666666666667,1
