line_distance,leniency,result
2.8666666666666667,21.0,0
2.5,10.166666666666668,1
2.7205882352941178,19.0,1
2.0963855421686746,12.25,1
1.95,15.0,1
2.051282051282051,9.5,1
2.419354838709677,23.166666666666668,1
2.4473684210526314,19.5,1
2.3194444444444446,10.1,1
2.1486486486486487,12.166666666666666,1
2.3780487804878048,19.333333333333336,1
2.1475409836065573,12.833333333333332,1
3.081081081081081,16.25,1
2.357142857142857,19.5,1
2.898550724637681,12.75,1
2.8,17.166666666666668,1
2.2028985507246377,15.0,1
2.3736263736263736,13.833333333333332,1
2.210526315789474,20.166666666666668,1
2.2151898734177213,17.5,1
2.658536585365854,14.1,1
2.256756756756757,22.5,1
2.2125,10.833333333333332,1
2.225,14.3,1
2.057971014492753,14.0,1
2.2698412698412698,17.75,1
2.3,18.5,1
2.3902439024390243,15.5,1
2.1604938271604937,11.5,1
2.411764705882353,12.0,1
2.948051948051948,11.1,1
2.066666666666667,13.38888888888889,1
2.7066666666666666,15.833333333333332,1
2.1625,22.5,1
2.155844155844156,22.75,1
2.09375,27.5,1
3.08,18.625,1
2.0789473684210527,20.5,1
2.48,8.0,1
2.388888888888889,18.3,1
2.164179104477612,22.0,1
2.2253521126760565,16.5,1
2.4318181818181817,22.3,1
2.3823529411764706,10.166666666666668,1
2.8840579710144927,20.666666666666668,1
2.136363636363636,11.5,1
2.6103896103896105,9.833333333333332,0
2.3095238095238093,15.75,1
2.6202531645569622,14.166666666666668,0
2.361111111111111,24.357142857142858,1
2.580246913580247,9.5,1
2.6455696202531644,35.5,1
2.557142857142857,21.75,0
2.1066666666666665,12.5,1
1.8307692307692307,11.5,1
2.3424657534246576,16.75,1
2.3661971830985915,10.75,1
2.2051282051282053,10.833333333333332,1
2.081081081081081,14.0,1
3.25,32.1,0
2.4074074074074074,11.3,1
2.1794871794871797,10.166666666666668,1
2.449275362318841,20.25,1
2.333333333333333,24.5,1
2.421052631578948,17.1,1
2.101449275362319,14.75,1
2.3181818181818183,10.166666666666666,1
2.6853932584269664,16.3,1
2.7954545454545454,16.5,1
2.3205128205128207,19.5,1
2.845238095238096,17.3,1
2.363636363636364,25.5,1
2.712328767123288,12.5,1
2.2054794520547945,14.833333333333332,1
2.1791044776119404,15.5,1
2.169230769230769,8.5,1
2.2295081967213117,23.5,1
2.851851851851852,21.0,1
2.4027777777777777,23.1,1
2.806451612903226,8.5,1
2.4827586206896552,21.25,1
2.836734693877551,17.5,1
2.2,16.833333333333332,0
2.051282051282051,9.5,1
2.76056338028169,18.5,1
2.4204545454545454,12.75,1
2.619718309859155,27.5,1
2.057142857142857,21.07142857142857,1
2.5402298850574714,13.5,1
2.2093023255813957,17.5,1
3.375,12.0,1
2.571428571428572,18.5,1
2.485294117647059,9.3,1
2.32,13.833333333333332,1
2.3176470588235296,23.75,1
2.27710843373494,19.7,1
2.075,9.5,1
2.243589743589744,16.0,0
2.16,20.25,1
3.073529411764706,12.5,1
2.146067415730337,8.0,1
2.46875,11.5,1
2.794520547945205,12.1,1
2.259259259259259,18.5,1
2.235294117647059,9.0,1
2.4545454545454546,22.1,1
2.414285714285714,18.9,1
3.63953488372093,14.5,1
2.56,19.83333333333333,1
2.175675675675676,13.166666666666668,1
2.323943661971831,13.166666666666668,1
2.1486486486486487,9.0,1
4.144736842105263,14.0,1
2.573170731707317,20.5,1
4.181818181818182,9.0,1
2.5641025641025643,19.5,1
2.1733333333333333,18.5,1
2.136986301369863,16.833333333333332,1
2.359375,12.1,1
2.3035714285714284,21.25,1
2.4918032786885247,25.0,1
2.3088235294117645,17.5,1
2.4390243902439024,20.5,1
2.8404255319148937,10.5,1
2.2794117647058822,16.0,1
2.164179104477612,9.5,1
2.5930232558139537,10.75,1
2.364864864864865,17.25,1
2.333333333333333,12.5,1
1.7692307692307692,14.75,1
2.293103448275862,8.5,1
2.1486486486486487,16.5,1
2.357142857142857,12.833333333333332,1
2.7846153846153845,5.5,1
2.8181818181818183,23.0,1
2.4545454545454546,20.357142857142858,1
1.9464285714285716,18.166666666666668,1
2.61,20.83333333333333,0
2.3768115942028984,10.0,1
2.628571428571429,11.5,1
2.4383561643835616,19.5,1
2.4945054945054945,15.0,0
2.415584415584416,12.75,1
2.345679012345679,16.166666666666668,1
2.0161290322580645,8.0,1
2.289473684210526,13.5,1
2.306451612903226,14.75,1
2.0985915492957745,22.166666666666668,1
1.9272727272727272,13.5,1
2.354430379746836,12.166666666666668,1
2.82089552238806,18.666666666666668,1
2.357142857142857,13.0,1
2.646153846153846,13.5,1
2.19672131147541,13.75,1
2.9873417721518987,14.166666666666668,1
2.2413793103448274,15.75,1
2.7012987012987013,23.3,1
2.302325581395349,18.214285714285715,1
2.0240963855421685,17.5,1
2.546666666666667,21.166666666666668,1
2.9876543209876543,12.166666666666668,1
2.9846153846153847,16.3,1
1.930555555555556,18.357142857142858,1
2.564516129032258,17.833333333333332,1
2.081081081081081,18.0,1
2.853333333333333,16.5,1
2.182926829268293,20.5,1
2.347826086956522,16.75,1
2.358490566037736,12.166666666666668,1
2.25,14.642857142857142,1
2.3194444444444446,21.5,1
2.185714285714285,9.166666666666668,1
2.380952380952381,22.5,1
2.427083333333333,14.5,1
2.3582089552238807,13.214285714285715,1
2.371794871794872,18.0,1
2.0806451612903225,22.0,1
2.357142857142857,13.5,1
2.388888888888889,17.166666666666668,1
2.3536585365853657,21.5,1
2.2203389830508478,13.166666666666668,1
2.0422535211267605,7.5,1
2.8095238095238093,22.5,1
2.073529411764706,17.1,1
2.4457831325301207,11.214285714285715,1
2.488888888888889,18.75,1
1.8533333333333333,21.0,1
2.2413793103448274,14.833333333333332,1
2.486111111111111,9.166666666666668,1
2.3421052631578947,13.3,1
2.207547169811321,11.666666666666668,1
2.4794520547945207,20.166666666666668,1
2.847457627118644,16.166666666666668,1
2.736111111111111,14.625,1
3.4266666666666667,22.0,1
2.5921052631578947,17.75,1
2.5421686746987957,9.166666666666666,1
1.9014084507042253,18.5,1
1.9726027397260275,14.875,1
2.475609756097561,17.5,1
2.6451612903225805,21.1,1
2.735632183908046,16.27777777777778,1
2.3506493506493507,16.166666666666664,1
2.631578947368421,22.25,1
2.403225806451613,12.5,1
2.453125,17.5,1
2.569620253164557,19.357142857142858,1
2.236842105263158,17.3,1
2.0166666666666666,14.0,1
2.320987654320988,9.5,1
2.1746031746031744,20.1,1
2.25,14.166666666666668,1
2.4477611940298507,24.5,1
2.4657534246575343,14.166666666666668,1
2.8095238095238093,19.0,0
2.683333333333333,19.25,1
1.8591549295774648,17.1,1
2.342857142857143,11.0,1
2.397058823529412,14.5,1
2.484848484848485,24.5,1
2.1012658227848102,15.3,1
2.3947368421052637,16.625,1
2.6575342465753424,14.928571428571429,1
2.128205128205128,14.0,1
3.1538461538461537,15.166666666666668,1
2.4833333333333334,12.5,1
2.328767123287671,17.214285714285715,1
2.0,11.5,1
2.2916666666666665,19.166666666666668,1
2.056338028169014,13.0,1
2.0,13.0,1
2.364705882352941,21.0,1
2.0454545454545454,14.75,1
2.2054794520547945,24.5,1
2.4727272727272727,13.1,1
2.0422535211267605,26.3,1
2.3220338983050848,18.5,1
2.6527777777777777,20.5,1
2.1818181818181817,20.166666666666668,1
2.737704918032787,11.833333333333332,1
2.136363636363636,8.3,1
2.0,27.0,1
2.2686567164179103,16.5,1
1.9365079365079363,13.07142857142857,1
2.09375,17.5,1
2.3714285714285714,12.3,1
1.87012987012987,16.0,0
2.45679012345679,17.5,1
