time,leniency,linearity,line_distance,structures_used,backtrackings,level_length
0.20646142959594727,13.0,1.3174044383569359,1.815217391304348,42,8,202
0.29064297676086426,18.0,1.4388792312948533,1.9759036144578312,44,10,202
0.22825932502746582,17.0,1.3374384706606386,1.930232558139535,45,11,202
0.3200702667236328,16.0,1.4945013408840766,2.1122448979591835,39,5,202
0.30560994148254395,16.0,1.512935583017768,2.021276595744681,39,5,202
0.33335256576538086,18.0,1.4290723826305476,1.9876543209876543,50,16,202
0.18706393241882324,15.0,1.4624891657101389,1.9555555555555555,41,7,202
0.21591877937316895,16.0,1.5250080579826302,2.141304347826087,43,9,202
0.16563844680786133,14.0,1.3820190981642249,1.9895833333333333,38,4,202
0.1809237003326416,19.0,1.5883317456856147,2.168539325842697,39,5,202
0.16207313537597656,15.0,1.5326227678047903,2.2282608695652173,39,5,202
0.20663666725158691,16.0,1.333587413866699,1.858695652173913,39,5,202
0.22104120254516602,14.0,1.377579757451574,1.946808510638298,42,8,202
0.19745326042175293,17.0,1.6714436465731715,2.425531914893617,41,7,202
0.21405887603759766,16.0,1.29870815796198,1.8214285714285714,43,9,202
0.20072364807128906,16.0,1.2767279432880811,1.956989247311828,43,9,202
0.19298100471496582,16.0,1.5673935160065116,2.1145833333333335,39,5,202
0.21558499336242676,19.0,1.5032768867974862,2.088888888888889,43,9,202
0.18325376510620117,15.0,1.4586152276632303,1.96875,39,5,202
0.2092587947845459,15.0,1.4515353332940417,1.9894736842105263,41,7,202
0.31464099884033203,15.0,1.321774332222849,1.7976190476190477,46,12,202
0.17562556266784668,21.0,1.5271264182827715,2.1411764705882352,40,6,202
0.17358684539794922,15.0,1.4490655389874458,1.9894736842105263,39,5,202
0.19863224029541016,15.0,1.5757774691747677,2.0224719101123596,41,7,202
0.17958331108093262,14.0,1.323467977902182,1.8144329896907216,41,7,202
0.25551867485046387,17.0,1.3507487705372658,1.8101265822784811,48,14,202
0.23355746269226074,18.0,1.4338708385761947,2.0930232558139537,44,10,202
0.24517393112182617,16.0,1.3018906818370362,1.9080459770114941,46,12,202
0.2635016441345215,18.0,1.5454109836247207,2.127906976744186,44,10,202
