time,leniency,linearity,line_distance,structures_used,structures_count,backtrackings,level_length,used_structures
0.3050649166107178,21.0,2.53114074897348,2.8666666666666667,35,35,1,202,"[36, 15, 16, 30, 15, 4, 29, 24, 23, 26, 25, 16, 28, 4, 35, 30, 11, 24, 12, 11, 21, 26, 34, 19, 7, 2, 17, 12, 32, 10, 34, 12, 18, 26, 28]"
0.21455645561218262,10.166666666666668,2.2547738052591257,2.5,34,35,0,191,"[36, 9, 8, 19, 17, 34, 29, 35, 21, 8, 31, 4, 1, 23, 20, 25, 22, 19, 27, 11, 1, 7, 31, 22, 3, 19, 28, 8, 25, 4, 3, 33, 24, 32, 30]"
0.2400529384613037,19.0,2.1975523690409093,2.7205882352941178,34,35,0,197,"[36, 2, 26, 25, 7, 15, 8, 2, 10, 19, 25, 7, 22, 19, 9, 17, 34, 21, 13, 1, 11, 30, 1, 21, 2, 15, 28, 18, 23, 13, 26, 27, 32, 8, 32]"
0.26357197761535645,12.25,1.828019015316545,2.0963855421686746,34,35,0,202,"[36, 25, 16, 24, 31, 11, 17, 8, 22, 20, 21, 12, 16, 9, 25, 18, 5, 17, 4, 16, 8, 17, 8, 31, 9, 1, 34, 8, 12, 1, 29, 18, 35, 1, 12]"
0.5111167430877686,15.0,1.8000369198312236,1.95,40,35,6,202,"[36, 29, 13, 11, 23, 13, 22, 9, 13, 12, 17, 19, 25, 12, 31, 7, 8, 30, 28, 16, 18, 8, 3, 9, 33, 23, 34, 26, 4, 2, 30, 11, 1, 26, 34]"
0.27358269691467285,9.5,1.7977152134893128,2.051282051282051,34,35,0,202,"[36, 19, 24, 22, 27, 1, 11, 25, 17, 32, 22, 25, 2, 16, 25, 28, 19, 7, 1, 33, 18, 16, 30, 27, 31, 35, 10, 5, 17, 5, 4, 28, 29, 11, 28]"
0.23356366157531738,23.166666666666668,2.3331400010235237,2.4193548387096775,34,35,0,185,"[36, 15, 20, 10, 24, 2, 4, 16, 12, 15, 27, 35, 3, 29, 19, 35, 11, 3, 29, 27, 28, 4, 3, 10, 28, 5, 25, 19, 15, 7, 11, 28, 1, 26, 10]"
0.372081995010376,19.5,2.018420692880527,2.4473684210526314,34,35,0,202,"[36, 16, 5, 12, 13, 30, 16, 24, 21, 17, 18, 31, 20, 34, 15, 17, 23, 1, 11, 3, 5, 10, 34, 15, 30, 9, 26, 22, 16, 4, 15, 20, 29, 12, 8]"
0.3580789566040039,10.1,2.1843879742177057,2.3194444444444446,34,35,0,202,"[36, 24, 29, 11, 1, 5, 29, 27, 12, 4, 25, 8, 5, 11, 1, 15, 8, 20, 1, 28, 32, 33, 9, 33, 23, 7, 16, 28, 20, 4, 24, 12, 3, 22, 13]"
0.4410998821258545,12.166666666666666,2.053908362268229,2.1486486486486487,34,35,0,201,"[36, 12, 23, 11, 30, 31, 9, 27, 3, 13, 22, 28, 10, 9, 23, 24, 13, 12, 10, 22, 27, 29, 25, 5, 1, 34, 23, 20, 12, 30, 11, 23, 9, 28, 8]"
