time,leniency,linearity,line_distance,structures_used,backtrackings,level_length
0.39638280868530273,77.0,2.103090172239108,2.4375,48,14,176
0.2724928855895996,4.0,2.20845313550751,4.0,46,12,202
0.20230937004089355,8.0,1.986440744053204,2.7903225806451615,37,3,175
0.40337157249450684,14.25,1.886090280968522,2.1147540983606556,42,8,197
0.3483235836029053,21.833333333333332,1.9069446020783638,2.293103448275862,45,11,180
0.18203973770141602,14.166666666666668,1.8499476590636252,2.08,36,2,172
0.2906041145324707,36.75,2.2632150995934817,2.3653846153846154,40,6,158
0.3361220359802246,14.0,1.6816075970513427,2.8703703703703702,45,11,177
0.25362420082092285,73.5,2.1248023264452724,2.736842105263158,38,4,162
0.348280668258667,10.0,2.2362281944348146,3.9152542372881354,51,17,183
0.14941668510437012,26.5,2.2494043658984553,2.370967741935484,35,1,184
0.24815750122070312,20.166666666666668,1.9894783039519046,2.8333333333333335,37,3,198
0.3510138988494873,12.833333333333332,2.1828862246104794,2.896551724137931,42,8,191
0.3279736042022705,19.0,2.295443565181175,4.714285714285714,41,7,187
0.542219877243042,9.5,1.9393518877238591,2.1,73,39,191
0.4128694534301758,21.0,1.755972640029128,2.459016393442623,46,12,186
0.230482816696167,17.0,1.891434655310088,1.9411764705882353,41,7,189
0.19258713722229004,10.25,2.038602572656272,2.189655172413793,37,3,202
0.14409756660461426,71.0,2.0406353230138765,2.6153846153846154,35,1,182
0.2680165767669678,19.75,2.0587216409047167,3.3934426229508197,41,7,172
0.2362368106842041,12.5,2.1352157612545417,2.4210526315789473,43,9,186
0.31683778762817383,42.5,2.149104539775093,2.306122448979592,37,3,163
0.2284715175628662,21.5,1.7932806908585461,1.7647058823529411,44,10,202
0.14625000953674316,17.5,2.2332624950806763,3.272727272727273,37,3,175
0.2993636131286621,15.0,1.939288231148697,3.159090909090909,43,9,171
0.22929024696350098,25.833333333333336,1.9434726288705526,2.215686274509804,41,7,172
3.90445876121521,34.5,2.159533457236863,2.3076923076923075,152,118,198
0.1973865032196045,23.5,1.8915721699019796,2.6818181818181817,41,7,179
0.14433884620666504,13.5,1.8630595647307053,2.4915254237288136,36,2,180
0.1967155933380127,29.3,2.0307476590636258,2.38,41,7,188
0.12393879890441895,28.5,2.3036915276604124,3.0238095238095237,37,3,157
0.1943047046661377,10.0,1.7328560360368563,3.43859649122807,37,3,170
0.24515748023986816,32.5,2.0673335185699733,2.3333333333333335,39,5,167
0.16129231452941895,21.5,1.7924989020641195,1.9333333333333333,38,4,171
0.622164249420166,16.5,1.796420768791702,2.106382978723404,64,30,140
0.3876523971557617,42.83333333333333,1.8456563521045553,2.1363636363636362,47,13,160
0.1671438217163086,15.0,1.9903212155805303,2.617021276595745,37,3,167
0.211500883102417,14.0,2.08816898065741,2.30188679245283,42,8,173
0.23339390754699707,19.5,1.9391324030153316,1.9148936170212767,46,12,179
0.23409700393676758,22.0,2.0253464643776065,2.588235294117647,40,6,190
0.1997206211090088,33.16666666666667,1.9190948507949113,2.3098591549295775,38,4,184
0.16736173629760742,19.0,2.1877066637609097,3.135593220338983,39,5,176
0.16295838356018066,14.0,2.121604450300103,3.7555555555555555,35,1,169
0.2399916648864746,9.3,2.211195752310572,2.440677966101695,38,4,174
0.1996297836303711,32.0,2.1270422627274734,2.6818181818181817,36,2,166
0.16203618049621582,16.5,1.8766128409178713,4.0,38,4,165
0.30266761779785156,34.5,2.284128398948916,2.3333333333333335,42,8,166
0.3060324192047119,55.5,2.172853623587376,2.5185185185185186,42,8,160
0.2742021083831787,16.7,1.5960274251489146,1.6346153846153846,42,8,201
0.185028076171875,12.0,1.983620359739763,3.4545454545454546,37,3,168
0.2738950252532959,25.1,2.031321959918661,2.074626865671642,42,8,176
0.21445822715759277,26.333333333333336,2.2761831280179634,2.6885245901639343,37,3,164
0.23192811012268066,16.0,1.9411743287877876,2.3278688524590163,38,4,189
0.2545745372772217,26.333333333333332,2.250253881456889,2.375,39,5,176
0.22013568878173828,27.3,2.0029922961054507,2.3013698630136985,37,3,171
0.2410426139831543,13.9,1.844127998518107,1.9,38,4,180
0.17004156112670898,27.333333333333332,2.201111810937372,2.2830188679245285,37,3,168
0.13202905654907227,26.0,1.861189483334812,2.6470588235294117,34,0,200
0.22934985160827637,21.9,1.8047387413746858,2.3968253968253967,42,8,182
0.18787002563476562,23.5,2.044669176976869,3.3692307692307693,44,10,183
0.2850933074951172,14.5,1.9207163421656184,2.2666666666666666,43,9,162
0.2380387783050537,49.5,2.2465222823823408,2.816326530612245,38,4,165
0.15682101249694824,28.5,2.104519388095503,2.782608695652174,35,1,172
0.25705432891845703,28.5,1.9359217117870164,2.193548387096774,41,7,164
0.20756936073303223,22.9,2.115491390302738,2.4035087719298245,41,7,188
0.18916606903076172,8.5,1.9959735576923079,2.046875,38,4,187
0.1781165599822998,17.0,2.3060107569198474,4.945454545454545,37,3,174
0.2514374256134033,31.5,1.944596821818394,2.2794117647058822,41,7,171
0.10702371597290039,12.833333333333334,1.5313637884543474,1.425531914893617,34,0,178
0.14102959632873535,21.3,1.9142910067611367,1.8833333333333333,35,1,187
0.1632077693939209,12.5,1.8396615505706415,4.545454545454546,36,2,176
0.3638486862182617,21.166666666666664,1.9228618431854154,1.8653846153846154,47,13,202
0.28899312019348145,34.83333333333333,1.9722314049586773,2.109090909090909,60,26,183
0.21837162971496582,27.0,2.193935684653905,3.1551724137931036,38,4,175
0.1366112232208252,15.5,1.939763643027667,1.847457627118644,37,3,190
0.16876697540283203,28.166666666666668,1.9845034124137007,2.943396226415094,37,3,180
0.22084498405456543,10.0,1.906820422152851,2.393939393939394,41,7,183
0.27005481719970703,12.0,1.9753956050996222,2.840909090909091,43,9,186
0.20357823371887207,9.0,2.1387164220290598,3.491228070175439,41,7,158
0.24017691612243652,21.166666666666664,2.189410804321729,2.34,42,8,183
0.39328551292419434,63.5,2.0415277866011614,2.5925925925925926,52,18,179
0.18448472023010254,35.5,2.241739405986229,2.9473684210526314,38,4,156
0.2366924285888672,18.0,1.8589443108974362,1.828125,43,9,200
0.16585826873779297,11.7,1.9097270061212037,1.8936170212765957,39,5,158
0.18996500968933105,12.0,2.0906717716672465,3.2115384615384617,40,6,174
0.14933228492736816,57.0,2.063639020417813,3.0384615384615383,38,4,162
0.26336050033569336,11.5,2.0978837690570566,3.3620689655172415,43,9,176
0.14687681198120117,18.166666666666664,2.02435180204411,2.4153846153846152,35,1,183
0.4111969470977783,15.5,1.8598779134295222,1.7307692307692308,58,24,198
0.21225404739379883,26.5,2.1893948359332973,2.3076923076923075,40,6,178
0.11702704429626465,15.166666666666664,2.193771417986478,2.4166666666666665,34,0,160
