time,leniency,linearity,line_distance,structures_used,backtrackings,level_length
0.20518732070922852,5.5,1.7758423296552013,1.627906976744186,37,3,202
0.1297459602355957,9.0,1.9018742190753852,2.183673469387755,34,0,186
0.2339942455291748,17.166666666666664,2.220026896180742,2.5384615384615383,39,5,185
0.38341760635375977,8.5,2.15162289345614,1.934782608695652,50,16,184
0.3681483268737793,10.5,1.9866978833511746,2.1538461538461537,54,20,202
0.2631797790527344,14.5,1.8796382331672425,2.1864406779661016,42,8,202
0.20276188850402832,6.5,2.0775483693191887,2.6382978723404253,40,6,196
0.21407794952392578,17.166666666666664,2.1838517157430175,2.2419354838709675,42,8,188
0.25510454177856445,23.0,2.1396504303078703,2.2941176470588234,45,11,198
0.20774364471435547,10.5,2.2220181834548565,3.0144927536231885,40,6,199
0.15967655181884766,10.0,2.0878394332939783,2.581818181818182,39,5,172
0.2516160011291504,12.0,2.215748116819576,2.826923076923077,44,10,191
0.1451425552368164,13.5,2.1159849704777245,2.0,35,1,181
0.21364855766296387,13.0,2.126080746905345,2.1481481481481484,41,7,179
0.32604289054870605,14.0,2.027043530178029,2.375,51,17,183
0.17932915687561035,16.0,2.007580483467141,2.3835616438356166,40,6,199
0.2460918426513672,4.0,2.409452100840337,3.28,43,9,198
0.21152329444885254,13.0,1.9773476702508963,1.8,43,9,184
0.1950840950012207,7.0,1.9374185844550587,2.5,48,14,202
0.20847296714782715,11.5,1.8814796527930167,1.8412698412698412,42,8,198
0.19631242752075195,15.0,2.1065933383089908,2.5974025974025974,48,14,202
0.13664770126342773,8.0,1.8508498092264996,2.774193548387097,37,3,190
0.30322980880737305,17.0,2.007844680571953,2.3454545454545452,48,14,202
0.2654116153717041,7.5,1.9138381702863734,1.8863636363636365,41,7,191
0.2534372806549072,13.5,2.037418386089102,2.108695652173913,49,15,202
0.2577502727508545,9.5,1.8460159257501452,2.0714285714285716,44,10,183
0.12704086303710938,20.0,2.2762444864524256,2.260869565217391,35,1,188
0.16356801986694336,18.25,2.153436640613692,2.3958333333333335,38,4,202
0.320340633392334,10.5,2.086939217371923,2.210526315789474,48,14,202
0.20995354652404785,16.5,2.0541169388912683,1.8333333333333333,40,6,178
0.21456456184387207,14.7,2.089182050972664,1.9565217391304348,44,10,191
0.2088623046875,16.0,2.2700773349196903,2.6097560975609757,38,4,193
0.36498022079467773,11.5,2.160104123281966,1.8979591836734695,44,10,202
0.17643260955810547,14.5,2.0858161350844275,2.075,38,4,193
0.410921573638916,16.0,1.9999570999571001,1.8055555555555556,60,26,191
0.21292376518249512,18.5,2.2956259426847665,2.9411764705882355,44,10,186
0.21600914001464844,4.5,1.963222326454034,1.875,40,6,193
0.2910654544830322,10.0,1.9896667781998543,1.9787234042553192,43,9,197
0.24260616302490234,18.0,2.1053969460124473,2.0208333333333335,44,10,202
0.28063130378723145,13.5,2.0265582168696348,2.0,44,10,202
0.3435964584350586,13.0,1.952184163512257,1.9523809523809523,41,7,197
0.18641042709350586,10.0,2.2219313325330137,2.64,42,8,174
0.25978541374206543,12.5,1.9152663261338803,1.8478260869565217,42,8,197
0.2553517818450928,11.0,2.1889841477323695,2.054054054054054,43,9,182
0.2320704460144043,18.0,2.0397302997360307,2.3508771929824563,44,10,196
0.1706712245941162,17.5,2.0659127526608727,2.3214285714285716,41,7,178
0.26979708671569824,15.0,1.928585260892953,2.4,45,11,202
0.21846246719360352,7.5,1.8668949343339587,1.95,41,7,190
0.14983820915222168,15.0,1.9650666227427596,2.1147540983606556,37,3,181
0.2457873821258545,4.0,2.088042831647829,2.048780487804878,40,6,194
0.44818639755249023,16.0,1.8661099541857558,1.816326530612245,43,9,199
0.2520618438720703,13.0,1.9875534566443656,2.3454545454545452,42,8,186
0.23413372039794922,9.5,2.2444743417259274,2.5,42,8,187
0.15292119979858398,13.0,2.056569714763333,1.9534883720930232,37,3,187
0.1611006259918213,12.0,2.3214429934241,2.6,39,5,189
0.20697736740112305,18.0,2.044122524364604,2.207547169811321,38,4,202
0.23654389381408691,18.0,2.386570748125258,2.8297872340425534,41,7,192
0.14284777641296387,18.7,2.0115670885834263,2.396551724137931,37,3,202
0.15309357643127441,12.5,2.121564421564422,2.1666666666666665,37,3,188
0.22673559188842773,8.5,1.8222752107904332,2.086206896551724,41,7,185
0.20552706718444824,13.5,2.02542539847244,1.9423076923076923,37,3,200
0.2311403751373291,16.0,2.145508320212405,2.4166666666666665,37,3,195
0.28463149070739746,9.5,2.1137502058933175,2.2131147540983607,44,10,182
0.228240966796875,15.0,2.0644356609574,2.0,37,3,189
0.15403485298156738,10.0,2.179495437466452,2.1333333333333333,35,1,190
0.3030672073364258,18.0,2.096287656356835,2.217391304347826,43,9,202
0.29209017753601074,15.5,1.8169647660032275,2.0615384615384613,43,9,202
0.32582688331604004,16.25,2.2454954954954953,2.1944444444444446,50,16,197
0.244063138961792,12.0,2.2833728691476587,2.14,47,13,197
0.40264201164245605,8.833333333333334,1.9697673196776755,2.1538461538461537,47,13,186
0.19405603408813477,11.5,1.736613160244835,1.8245614035087718,43,9,202
0.29110217094421387,11.0,2.0338190252841746,2.5945945945945947,46,12,185
0.16068243980407715,11.0,1.7154446418913698,2.0232558139534884,38,4,171
0.24640679359436035,17.0,2.011875562348243,2.5569620253164556,41,7,198
0.12402725219726562,12.5,1.9598110979929164,2.290909090909091,34,0,202
0.24765920639038086,10.0,2.185242862439748,2.066666666666667,44,10,184
0.20675873756408691,10.0,2.276781119687694,2.3137254901960786,40,6,190
0.20152854919433594,23.0,1.882904793585267,2.4838709677419355,40,6,202
0.2915215492248535,9.0,1.816528211284514,2.2,45,11,202
0.1996321678161621,16.5,2.043298799005212,2.357142857142857,40,6,202
0.39664268493652344,10.5,1.9054978360664352,1.8461538461538463,53,19,202
0.33133482933044434,15.0,2.0533413592322916,1.9523809523809523,52,18,202
0.2945895195007324,9.0,2.1119119865140625,2.196078431372549,44,10,202
0.27772045135498047,9.5,1.9650134563629382,2.0980392156862746,47,13,180
0.3822438716888428,9.5,2.052169929196168,1.7551020408163265,57,23,202
0.374950647354126,14.0,2.1470553242117782,2.024390243902439,53,19,196
0.16103196144104004,21.25,2.393994169096209,2.204081632653061,37,3,194
0.19408392906188965,10.0,2.0225760987466086,2.0185185185185186,41,7,202
0.2666192054748535,13.0,1.8119497761801417,2.625,44,10,202
0.18412351608276367,22.0,2.1642208245981833,2.259259259259259,38,4,195
0.13170576095581055,10.0,1.918961308995866,2.2941176470588234,34,0,189
0.1970043182373047,11.0,2.0266490971036224,2.377049180327869,40,6,172
0.13158035278320312,17.0,2.1399937126383284,2.4516129032258065,35,1,187
0.34319424629211426,10.0,1.9639883733001142,1.6923076923076923,49,15,180
0.11765766143798828,16.5,1.8997802948930762,2.0,35,1,167
0.18199467658996582,9.0,1.7748922723355365,1.8983050847457628,37,3,197
0.32148241996765137,11.0,2.2716446337207588,2.0588235294117645,43,9,193
0.31347012519836426,9.5,1.9288762446657186,1.9473684210526316,54,20,190
0.18518996238708496,10.0,1.7896575167842272,1.6829268292682926,40,6,191
0.24893712997436523,12.5,2.1966931773025955,1.9473684210526316,41,7,194
